Unique_Seq_ID	Cleavage_State	Terminus_State	Protein_Name	Protein_Expectation_Value_Log(e)	Protein_Intensity_Log(I)
1	1	0	SO_1295		
2	1	0	SO_1295		
3	1	0	SO_0277		
4	1	0	SO_1825		
5	2	0	SO_1524		
6	2	0	SO_4234		
7	2	0	SO_4236		
8	2	0	SO_2042		
9	2	0	SO_4100		
10	2	0	SO_2115		
11	2	0	SO_3238		
12	2	0	SO_3238		
13	2	0	SO_3099		
14	1	0	SO_2427		
15	2	0	SO_1629		
16	2	0	SO_3069		
17	2	0	SO_1779		
18	2	0	SO_0230		
19	2	0	SO_2347		
20	2	0	SO_1680		
21	1	0	SO_0250		
22	1	0	SO_2776		
23	2	0	SO_0970		
24	2	0	SO_1295		
25	2	0	SO_0747		
26	2	0	SO_4056		
27	2	0	SO_1126		
28	2	0	SO_1824		
29	2	0	SO_3805		
30	1	0	SO_0257		
31	2	0	SO_1184		
32	2	0	SO_3986		
33	2	0	SO_3681		
34	2	0	SO_3024		
35	1	0	SO_2087		
36	2	0	SO_3740		
37	2	0	SO_3577		
38	1	0	SO_2427		
39	2	0	SO_1164		
40	1	0	SO_0770		
41	2	0	SO_4718		
42	2	0	SO_1126		
43	2	0	SO_2903		
44	1	0	SO_1139		
45	2	0	SO_4211		
46	2	0	SO_2780		
47	2	0	SO_0232		
48	2	0	SO_2345		
49	2	0	SO_1678		
50	2	0	SO_0239		
51	2	0	SO_0248		
52	2	0	SO_2427		
53	2	0	SO_3070		
54	2	0	SO_2903		
55	2	0	SO_0250		
56	2	0	SO_3116		
57	2	0	SO_1825		
58	2	0	SO_2907		
59	2	0	SO_0704		
60	2	0	SO_0225		
61	2	0	SO_1103		
62	2	0	SO_2907		
63	2	0	SO_2427		
64	2	0	SO_3310		
65	2	0	SO_2903		
66	2	0	SO_3440		
67	2	0	SO_3545		
68	2	0	SO_0224		
69	2	0	SO_0426		
70	2	0	SO_2596		
71	1	0	SO_2427		
72	2	0	SO_2477		
73	1	0	SO_2427		
74	2	0	SO_2629		
