Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
1	1	Plus1Oxy:6	2272.1731672
2	0		2256.1782672
3	0		1858.9345373
4	1	Plus1Oxy:22	2546.2579617
5	0		2190.0407926
6	1	Plus1Oxy:2	2546.2579617
7	0		2530.2630617
8	2	Plus1Oxy:1,Plus1Oxy:21	2406.1517608
9	0		2374.1619608
10	1	Plus1Oxy:1	2390.1568608
11	0		2730.5166074
12	0		2602.4216520
13	0		2148.1425397
14	0		2020.0475842
15	0		1746.9878964
16	0		1618.8929409
17	0		1484.8561649
18	0		3217.3971595
19	0		3102.5256550
20	0		2377.1436567
21	0		1270.6781534
22	0		2526.1410238
23	0		2370.0399229
24	0		2213.9388220
25	0		2268.9922494
26	0		3067.5507616
27	0		2911.4496607
28	1	Plus1Oxy:7	3083.5456616
29	0		2755.3485598
30	1	Plus1Oxy:6	2927.4445607
31	1	Plus1Oxy:6	2771.3434598
32	0		2911.4496607
33	0		2711.3335785
34	0		2408.1640689
35	0		2564.2651698
36	0		1551.8480546
37	0		3949.9810266
38	0		2145.0444850
39	0		3094.4816848
40	0		2305.0247983
41	0		3850.8800470
42	0		2554.2015020
43	0		3255.4994997
44	0		3442.5621654
45	1	Plus1Oxy:26	3458.5570654
46	0		2307.9701316
47	1	Plus1Oxy:16	2323.9650316
48	0		2292.0003707
49	1	Plus1Oxy:2	2307.9952707
50	0		2875.4350600
51	0		1674.8001045
52	0		3008.4725615
53	0		2781.3455819
54	0		2372.3466489
55	0		3184.5055129
56	1	Plus1Oxy:15	3200.5004129
57	1	Plus1Oxy:9	3200.5004129
58	0		2828.2995612
59	2	MinusH2O:1,Plus1Oxy:6	2826.2838612
60	0		1360.6523322
61	0		1495.7095095
62	0		2476.2524764
63	0		1400.7696647
64	0		1272.6747092
65	0		1821.9107668
66	0		1371.7105691
67	0		1790.9301085
68	0		2422.2015020
69	0		2180.0748564
70	0		3010.4315693
71	2	Plus1Oxy:1,Plus1Oxy:2	3042.4213693
72	1	Plus1Oxy:1	3026.4264693
73	0		2592.2495095
74	0		1885.8845541
75	0		2492.1858527
76	0		1571.8154198
77	0		2457.2783660
78	0		2301.1772651
79	0		1714.7546076
80	0		1870.8557085
81	0		2934.5846931
82	1	Plus1Oxy:10	2665.4359047
83	0		2649.4410047
84	0		2769.2703132
85	2	MinusH2O:1,Plus1Oxy:12	2767.2546132
86	1	Plus1Oxy:12	2785.2652132
87	0		2925.3714141
88	0		2098.1057636
89	0		2320.1797072
90	0		1284.7036981
91	0		1306.6628956
92	0		2245.1225299
93	0		2214.0585500
94	1	Plus1Oxy:21	2230.0534500
95	0		2042.0101511
96	0		2029.0214290
