Unique_Seq_ID	Cleavage_State	Terminus_State	Protein_Name	Protein_Expectation_Value_Log(e)	Protein_Intensity_Log(I)
1	0	2	Humira_Light_Chain		
2	0	0	Contaminant_K1C9_HUMAN		
3	0	2	Humira_Light_Chain		
4	0	2	Humira_Light_Chain		
5	0	2	Humira_Light_Chain		
6	0	0	Contaminant_CTRA_BOVIN		
7	0	0	MabCampath_Heavy_Chain		
8	0	0	Humira_Heavy_Chain		
9	0	0	MabCampath_Light_Chain		
10	0	0	Contaminant_K1C9_HUMAN		
11	0	0	Humira_Heavy_Chain		
12	0	0	Contaminant_K22E_HUMAN		
13	0	0	Humira_Heavy_Chain		
14	0	0	Humira_Heavy_Chain		
15	0	0	Humira_Heavy_Chain		
16	0	0	MabCampath_Heavy_Chain		
17	0	0	MabCampath_Light_Chain		
18	0	0	Humira_Heavy_Chain		
19	0	0	Humira_Heavy_Chain		
20	0	0	Contaminant_K2C1_HUMAN		
21	0	1	MabCampath_Light_Chain		
22	0	0	Contaminant_K22E_HUMAN		
23	0	0	Contaminant_TRYP_PIG		
24	0	0	MabCampath_Heavy_Chain		
25	0	1	MabCampath_Light_Chain		
26	0	0	Contaminant_ALBU_HUMAN		
27	0	1	MabCampath_Light_Chain		
28	0	0	MabCampath_Light_Chain		
29	1	0	Contaminant_K2C1_HUMAN		
30	0	0	Humira_Heavy_Chain		
31	0	0	Contaminant_K1C9_HUMAN		
32	0	0	Contaminant_ALBU_HUMAN		
33	0	0	Contaminant_TRYP_BOVIN		
34	0	0	Contaminant_K1C9_HUMAN		
35	0	0	Contaminant_ALBU_BOVIN		
36	0	2	Humira_Light_Chain		
37	0	2	Humira_Light_Chain		
38	0	0	Contaminant_TRYP_PIG		
39	0	0	Contaminant_K1C10_HUMAN		
40	0	0	MabCampath_Heavy_Chain		
41	2	2	Humira_Light_Chain		
42	0	0	Contaminant_K1C9_HUMAN		
43	0	0	Humira_Heavy_Chain		
44	0	0	Contaminant_TRYP_BOVIN		
45	0	2	Humira_Light_Chain		
46	0	0	Contaminant_CTRA_BOVIN		
47	0	0	MabCampath_Light_Chain		
48	0	0	Contaminant_K22E_HUMAN		
