Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
1	0		1719.8678452
2	1	IodoAcet:4	1129.5913585
3	0		1719.9015395
4	1	IodoAcet:2	934.4429756
5	0		1719.7885501
6	0		1719.9266927
7	0		2509.4226541
8	1	IodoAcet:1	1720.8718644
9	0		2508.4765488
10	0		934.4984144
11	1	IodoAcet:3	1001.4964030
12	0		2509.2407312
13	0		1719.9042298
14	2	IodoAcet:6,Plus1Oxy:11	1719.8256388
15	1	Plus1Oxy:5	1720.8929378
16	1	IodoAcet:9	2507.3389803
17	0		1721.7855722
18	1	IodoAcet:6	934.4542070
19	1	Plus1Oxy:8	1719.9089212
20	3	IodoAcet:4,IodoAcet:8,IodoAcet:17	2509.0767930
21	1	IodoAcet:2	934.4252182
22	0		2509.2672204
23	1	IodoAcet:2	934.4065910
24	1	IodoAcet:2	934.4429756
25	0		934.4620299
26	0		2509.3909749
27	0		933.4879085
28	3	Plus1Oxy:7,IodoAcet:16,Plus1Oxy:21	2508.1670688
29	1	Plus1Oxy:7	2583.2498404
30	2	IodoAcet:3,Plus1Oxy:10	2509.3143953
31	1	IodoAcet:2	935.4018391
32	1	IodoAcet:2	933.4589589
33	2	IodoAcet:14,IodoAcet:21	2508.2001514
34	1	Plus1Oxy:8	1719.8534431
35	1	IodoAcet:3	1001.5076345
36	1	IodoAcet:5	1130.5026060
37	1	IodoAcet:15	2578.3464225
38	1	Plus1Oxy:3	1001.5803503
39	1	IodoAcet:4	1129.5913585
40	2	IodoAcet:11,Plus1Oxy:17	2581.3844741
41	0		1002.5093693
42	1	IodoAcet:8	1501.7710975
43	0		2579.1972384
44	0		1130.5971197
45	1	Plus1Oxy:1	1132.4705860
46	2	IodoAcet:1,IodoAcet:26	3708.6619157
47	0		2581.2885379
48	0		1002.5021643
49	2	Plus1Oxy:10,Plus1Oxy:12	2508.2867357
50	1	IodoAcet:4	1203.6393660
51	1	IodoAcet:3	1001.5579408
52	0		2509.4338855
53	0		1130.5719666
54	3	IodoAcet:7,IodoAcet:14,IodoAcet:15	2507.1442745
55	0		1003.5198752
56	1	IodoAcet:5	1129.5774367
57	0		2509.4605655
58	1	IodoAcet:13	2510.1957982
59	1	IodoAcet:13	2581.3083497
60	0		1719.9154612
61	0		1130.5719666
62	1	Plus1Oxy:11	2510.3208355
63	0		1132.5247421
64	0		1130.5203242
65	1	IodoAcet:9	1251.5764921
66	0		1000.5552577
67	0		1002.4366001
68	4	Plus1Oxy:8,IodoAcet:12,IodoAcet:20,IodoAcet:24	3706.8099907
69	0		1130.5930933
70	0		2505.4503936
71	2	IodoAcet:1,IodoAcet:15	2582.2369275
72	2	IodoAcet:16,Plus1Oxy:17	2508.2814084
73	0		1002.4981379
74	0		1002.4770111
75	2	Plus1Oxy:14,Plus1Oxy:20	2508.2532541
76	1	IodoAcet:1	1002.5644203
77	3	IodoAcet:4,IodoAcet:7,IodoAcet:17	2508.2035599
78	0		1201.6414348
79	1	IodoAcet:3	1129.5185893
80	1	IodoAcet:4	1130.5614534
81	0		1129.5250761
82	0		1669.8647634
83	1	IodoAcet:4	1002.5392671
84	0		1002.4803805
85	1	IodoAcet:6	2583.2784162
86	4	IodoAcet:2,IodoAcet:5,IodoAcet:13,Plus1Oxy:16	2581.1151968
87	0		1130.5905937
88	1	Plus1Oxy:22	2582.3597197
89	0		1001.4929945
90	0		1130.5607352
91	1	Plus1Oxy:10	1130.5575644
92	1	Plus1Oxy:1	1131.5593385
93	0		1003.5185391
94	1	IodoAcet:8	1503.7800301
95	1	IodoAcet:2	1671.8613585
96	1	Plus1Oxy:8	1719.9161262
97	0		869.4718677
98	0		1129.6065771
99	0		769.4373905
100	1	Plus1Oxy:2	769.4043612
101	0		769.4010059
102	0		998.5256867
103	1	IodoAcet:15	3707.9215112
104	0		1669.9375326
105	1	IodoAcet:15	2458.2372687
106	1	IodoAcet:2	1002.4916511
107	0		1129.4999229
108	0		1225.5938188
109	1	IodoAcet:8	1251.5957764
110	0		1670.9765610
111	1	IodoAcet:4	1669.8371499
112	0		1251.7159316
113	0		1129.5726921
114	1	Plus1Oxy:2	1719.7959318
115	1	IodoAcet:7	1206.5451360
116	0		1130.5679402
117	0		1670.8878550
118	0		743.4177148
119	0		743.3813302
120	0		1188.4894170
121	4	Plus1Oxy:1,Plus1Oxy:12,IodoAcet:24,IodoAcet:27	3707.6958410
122	0		998.5256867
123	0		820.4078769
124	4	Plus1Oxy:13,IodoAcet:16,Plus1Oxy:30,Plus1Oxy:31	3707.6686195
125	1	IodoAcet:21	2458.3365272
126	0		1669.8681328
127	0		3708.8606478
128	0		998.5396084
129	0		1130.5567087
130	1	Plus1Oxy:1	1671.8473834
131	3	Plus1Oxy:5,Plus1Oxy:14,Plus1Oxy:19	2458.2492885
132	0		1251.7590329
133	1	Plus1Oxy:4	4079.1221613
