Unique_Seq_ID	Cleavage_State	Terminus_State	Protein_Name	Protein_Expectation_Value_Log(e)	Protein_Intensity_Log(I)
1	2	0	isotig02233		
1	2	0	isotig02234		
2	2	0	isotig05947		
2	2	0	isotig05948		
3	0	0	isotig06711		
4	0	0	isotig15730		
5	0	0	isotig18695		
6	0	0	isotig12933		
7	0	0	isotig16186		
8	0	0	isotig04812		
9	0	0	isotig03344		
10	0	0	isotig05875		
11	2	0	isotig05947		
11	2	0	isotig05948		
12	0	0	isotig05105		
12	0	0	isotig05106		
13	0	0	isotig01707		
13	0	0	isotig01708		
13	0	0	isotig01711		
14	1	0	isotig06235		
15	0	0	isotig14928		
16	0	0	isotig20357		
17	1	0	isotig14678		
18	2	0	isotig13624		
19	1	0	isotig07213		
20	1	0	isotig11244		
21	1	0	isotig13084		
22	0	0	isotig02910		
22	0	0	isotig02911		
23	0	0	contig03882		
24	1	0	isotig04366		
25	0	0	isotig20168		
26	1	0	isotig14992		
27	0	0	isotig16402		
28	0	0	isotig12998		
29	0	0	isotig05550		
30	0	0	isotig15921		
31	0	0	isotig14460		
32	2	0	isotig05947		
32	2	0	isotig05948		
33	0	0	isotig03995		
33	0	0	isotig03996		
34	0	0	isotig05274		
35	0	0	isotig13397		
36	0	0	isotig07905		
37	0	0	isotig06045		
37	0	0	isotig06046		
38	1	0	isotig13603		
39	1	0	isotig11556		
40	0	0	contig05168		
41	1	0	isotig04165		
42	0	0	isotig06886		
43	0	0	isotig03124		
44	1	0	isotig16475		
45	0	0	isotig09135		
46	0	0	isotig03986		
47	0	0	isotig15525		
48	0	0	contig19213		
49	0	0	isotig03470		
49	0	0	isotig03471		
50	0	0	isotig06330		
51	0	0	isotig06471		
52	0	0	isotig07099		
53	0	0	isotig10523		
54	0	0	contig16673		
55	0	0	isotig04788		
56	1	0	isotig04412		
56	1	0	isotig04413		
57	0	0	isotig15087		
58	0	0	isotig18864		
59	0	0	isotig16096		
60	1	0	isotig02057		
61	0	0	isotig20330		
62	1	0	isotig13343		
63	0	0	isotig13326		
64	1	0	isotig11198		
65	0	0	isotig16512		
66	0	0	isotig03606		
66	0	0	isotig03607		
66	0	0	isotig03608		
67	0	0	isotig09000		
68	0	0	isotig07944		
69	1	0	isotig04333		
70	0	0	isotig17696		
71	0	0	isotig14462		
72	1	0	isotig08729		
73	0	0	isotig06588		
74	0	0	isotig03623		
74	0	0	isotig03624		
75	0	0	isotig13623		
76	1	0	isotig06788		
77	0	0	isotig05714		
77	0	0	isotig05715		
78	1	0	isotig20229		
79	0	0	isotig09815		
80	0	0	isotig06449		
81	0	0	isotig17763		
82	0	0	isotig04788		
83	1	0	isotig03699		
84	0	0	isotig14580		
85	1	0	isotig18851		
86	0	0	isotig11438		
87	0	0	isotig12255		
88	0	0	isotig14645		
89	0	0	isotig14077		
90	0	0	isotig15285		
91	0	0	isotig16727		
92	0	0	isotig02745		
92	0	0	isotig02746		
93	0	0	isotig03406		
93	0	0	isotig03407		
93	0	0	isotig03408		
94	1	0	isotig05761		
94	1	0	isotig05762		
95	0	0	isotig04613		
95	0	0	isotig04614		
96	1	0	isotig18572		
97	1	0	isotig05300		
97	1	0	isotig05301		
98	1	0	isotig18327		
99	1	0	isotig15455		
100	1	0	isotig15370		
101	0	0	isotig12814		
102	0	0	isotig18748		
103	0	0	isotig12662		
104	0	0	isotig06097		
105	0	0	isotig05627		
106	0	0	isotig11950		
107	1	0	isotig12614		
108	0	0	isotig17436		
109	0	0	isotig06512		
110	1	0	isotig20201		
111	0	0	isotig13899		
112	1	0	isotig09061		
113	0	0	contig00728		
114	0	0	isotig15155		
115	0	0	isotig14798		
116	0	0	isotig04581		
117	0	0	isotig08144		
