Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
1	0		4524.2911610
2	0		3664.9674060
3	0		4059.0335733
4	0		2140.0507628
5	0		4334.1241683
6	0		2875.4350600
7	0		2793.3720712
8	0		2177.1778182
9	0		3727.7204546
10	0		2876.3471772
11	0		3402.6739055
12	0		3612.7049386
13	0		2584.2808081
14	0		2613.2781753
15	0		2406.2252151
16	0		2248.9905328
17	0		1958.0471927
18	0		2966.2697136
19	0		3487.7199263
20	0		3026.4925138
21	0		2900.4377038
22	0		2212.1810433
23	0		3008.4725615
24	0		2458.2888719
25	0		2437.1906156
26	0		2920.3778826
27	0		2844.3294837
28	0		2743.4615492
29	0		2245.1225299
30	0		3841.9598779
31	0		3709.8044442
32	0		2337.2327432
33	0		3024.4901292
34	0		3015.6027846
35	0		2565.2314290
36	0		2895.3536457
37	0		3850.8800470
38	0		2820.5707604
39	0		3607.7325339
40	0		2223.1534371
41	0		2153.0388059
42	0		1937.9554159
43	0		2360.1357371
44	0		3147.4743466
45	0		2469.3412399
46	0		2140.9660367
47	0		2010.1108495
48	0		2075.0421643
49	0		2762.3622333
50	0		2556.2780320
51	0		2072.0399987
52	0		2307.9701316
53	0		2214.0585500
54	0		2102.0543977
55	0		2206.2935554
56	0		3031.6163258
57	0		2020.9199476
58	0		3287.5708288
59	0		2905.3649921
60	0		1954.8729996
61	0		2632.2365615
62	0		2981.5034112
63	0		3624.8132226
64	0		3316.6396291
65	0		3313.7516164
66	0		2139.0635676
67	0		4535.4710972
68	0		1988.9975261
69	0		2127.0152945
70	0		1747.8852221
71	0		2580.3294837
72	0		1987.9486024
73	1	Plus1Oxy:2	2307.9952707
74	0		2992.6231858
75	0		3862.9793054
76	0		2381.2589559
77	0		2097.0337199
78	0		2292.2629248
79	0		2321.1538285
80	0		2275.1418251
81	0		2345.2048139
82	0		3090.5330507
83	0		3202.8175146
84	0		1933.9744236
85	0		2422.2015020
86	0		2224.2499768
87	0		3322.6389610
88	0		2617.3267650
89	0		1734.0766489
90	0		1562.8051905
91	0		2981.5141763
92	0		1829.9423420
93	0		3442.5621654
94	0		2087.9832703
95	0		2769.3972244
96	0		2820.3791329
97	0		2508.3698947
98	0		3491.8986057
99	0		2838.3921959
100	0		3520.8716675
101	0		2007.0060562
102	0		3059.4730973
103	0		2325.1640004
104	0		2938.5551111
105	0		2062.0693790
106	0		2481.1480855
107	0		1761.8606512
108	0		1954.0482523
109	0		1989.0570306
110	0		2292.0003707
111	0		2636.3626258
112	0		2283.0840372
113	0		2093.0388059
114	0		1786.9828104
115	0		2086.0594837
116	0		2716.4070622
117	0		2702.4390289
118	0		2569.2126121
119	0		2125.1570720
120	0		2495.1127495
121	0		2195.0493693
122	0		3209.5515336
123	0		1994.0505621
124	0		3583.8560757
125	0		3138.6282827
126	0		2765.4386949
127	0		1852.9457578
128	0		2163.0667462
129	0		2736.4022528
130	0		2108.1112410
131	0		2222.0966512
132	0		2126.1590587
133	0		2131.1312508
134	0		2259.1469111
135	0		3339.6773962
136	0		3110.6432640
137	0		1678.9001459
138	0		2204.1397635
139	0		2180.0782258
140	0		2053.1683034
141	0		2351.1652617
142	0		3113.4551381
143	0		2075.0931496
144	0		2739.2121338
145	0		1564.7633285
146	0		1980.9978027
147	0		2320.1797072
148	0		2443.3031277
149	0		2457.1851272
150	0		3059.6025080
151	0		2993.4050225
152	0		2467.2494520
153	0		3586.7537929
154	0		2032.0165621
155	0		2106.0843603
156	0		2602.4369098
157	0		1933.9744236
158	0		2602.4216520
159	0		2021.9037735
160	0		1963.9137446
161	0		2920.5003010
162	0		2422.2702448
163	0		2425.1802539
164	0		2427.3259711
165	0		2730.5166074
166	0		1532.8157539
167	0		2106.0818607
168	0		2422.2855026
169	0		1638.8940005
170	0		1984.9628581
171	0		2470.1725132
172	0		2170.9653687
173	0		2925.3714141
174	0		1988.9763993
175	0		2189.1187801
176	2	Plus1Oxy:1,Plus1Oxy:13	1599.6867640
177	0		2640.2463528
178	0		2654.1951019
179	0		2374.1619608
180	0		2393.1836871
181	0		2059.1060976
182	0		1620.8582839
183	0		2020.0475842
184	0		3304.7382085
185	0		2851.4424557
186	0		2831.4340004
187	0		2127.0967955
188	0		3240.5622412
189	0		1718.8773026
190	0		2431.2952656
191	0		2306.1752893
192	0		2273.1989450
193	0		2911.4496607
194	0		1945.0043287
195	0		1959.9319045
196	0		1953.9219982
197	0		1589.8372146
198	0		1596.8146943
199	0		1789.9209387
200	0		3594.9309065
201	0		2080.1679694
202	0		2032.0992266
203	0		2769.3947248
204	0		3196.4657590
205	0		2716.2907254
206	0		1949.0580901
207	0		1525.7272779
208	0		1616.9136762
209	0		1721.8140947
210	0		2053.0479182
211	0		2013.1179113
212	0		2301.1963586
213	0		2983.4773134
214	0		2222.2381632
215	0		2263.1629519
216	0		2175.0637802
217	0		2488.3205621
218	0		2044.0628421
219	0		2884.4452893
220	0		2325.1422166
221	0		1981.0341872
222	0		1556.7979964
223	0		3322.4868967
224	0		1857.9406254
225	0		2174.1945736
226	0		2587.4835238
227	0		2070.1095134
228	0		2283.0800108
229	0		2405.2001085
230	0		2030.1047041
231	0		3253.6327581
232	0		2115.1210789
233	0		2468.2182109
234	0		2870.5037452
235	0		2657.3232059
236	0		1999.0836348
237	0		2521.2964000
238	0		2911.5376877
239	0		2289.1752319
240	0		2187.0734629
241	0		2528.3696181
242	0		1857.8856136
243	0		2452.2345282
244	0		2726.3815176
245	0		1686.9151272
246	0		2744.3294198
247	0		2196.1789242
248	0		2311.0861563
249	0		2529.3589973
250	0		2200.2214543
251	0		2755.3485598
252	0		2798.4286672
253	0		1756.8339137
254	0		1780.9542989
255	0		2242.1268903
256	0		2947.4629254
257	0		4059.0912754
258	0		2474.2837860
259	0		2156.0894572
260	0		3158.5965177
261	1	Plus1Oxy:13	1583.6918640
262	0		1854.9838700
263	0		1743.8678452
264	0		1512.7895412
265	0		2561.3045787
266	0		3314.7086374
267	0		2414.2916481
268	0		2622.2166960
269	0		2881.4860343
270	0		1685.7691509
271	1	Plus1Oxy:1	1583.6918640
272	0		2700.3717372
273	0		1809.8379976
274	0		2782.4362528
275	0		2801.3870525
276	0		1633.8059160
277	0		2903.5465235
278	0		1850.9307875
279	0		2447.2906460
280	0		2004.1142079
281	0		1888.9603585
282	0		2168.1264989
283	0		2183.0381378
284	0		2920.5319802
285	0		2906.4521028
286	0		2264.1898791
287	0		1622.7899327
288	0		1802.8798022
289	0		2009.9437181
290	0		1471.8609168
291	0		2022.1512605
292	0		2381.1650600
293	0		2810.4601557
294	0		1868.9085263
295	0		1423.7306363
296	0		1699.8052479
297	0		2780.1735198
298	0		2129.1367282
299	0		2239.1411461
300	0		1698.7583575
301	0		2847.4693255
302	0		1608.7412681
303	0		1974.9686121
304	0		2337.3088817
305	0		1792.8664626
306	0		2050.0668794
307	0		1594.7487387
308	0		1705.9249651
309	0		2117.0487012
310	0		1991.0760493
311	0		2210.0490352
312	0		3551.8067431
313	0		1811.9991853
314	0		1813.8805277
315	0		2070.1472341
316	0		2495.3117727
317	0		2044.9700631
318	0		1813.9970772
319	0		2858.3611099
320	0		1928.9876308
321	0		2327.2234301
322	0		2675.3593888
323	0		1957.0420493
324	0		1855.8587329
325	0		1759.9719130
326	0		2359.2494520
327	0		1864.9529628
328	0		2677.3822431
329	0		2206.0397331
330	0		2004.0171553
331	0		1725.8653566
332	0		2261.1439332
333	0		1965.9754831
334	0		1987.0447506
335	0		2332.0930163
336	0		1619.8881890
337	0		1972.8471784
338	0		2237.1955756
339	0		2248.1221959
340	0		2035.0625080
341	0		1728.7816791
342	0		1494.7717728
343	0		3800.0106615
344	0		1722.8827690
345	0		3019.5951990
346	0		2677.4478072
347	0		2335.2997584
348	0		2052.0010277
349	0		2256.1782672
350	0		2499.3331761
351	0		3614.7998831
352	1	Plus1Oxy:11	2077.0699007
353	0		3258.6366512
354	0		1906.9392428
355	0		2163.0703062
356	0		2030.0294353
357	0		1346.7227167
358	0		2541.1599740
359	1	Plus1Oxy:37	3743.7153546
360	0		2682.3652002
361	0		1720.8677987
362	0		1967.9740321
363	0		1660.8015556
364	0		2720.4284655
365	0		3953.0930030
366	0		1620.8259258
367	0		1995.9577147
368	0		2098.1057636
369	0		2109.1428737
370	0		2431.1290669
371	0		1622.8779597
372	0		1474.7626604
373	0		2079.0424408
374	0		2325.2075900
375	0		2355.3160757
376	0		1951.9898831
377	0		1892.9631347
378	0		2617.2845115
379	0		1602.8001045
380	0		2187.1462321
381	0		2151.1839527
382	0		2107.1424822
383	0		1626.8286270
384	0		1452.7459516
385	0		2196.2153088
386	0		2179.0149140
387	0		3609.6588201
388	0		2069.0580901
389	0		3576.7675997
390	0		1775.8835055
391	0		2225.1551646
392	0		1668.9661016
393	0		1709.7599527
394	0		1614.8324627
395	0		1804.9682206
396	0		3765.8517837
397	0		2378.1211473
398	0		1887.9359309
399	0		2548.2954089
400	0		2295.0992951
401	0		1685.8147518
402	0		1892.9301194
403	0		3176.6432530
404	0		1510.7514290
405	0		1957.9777929
406	0		3361.7127322
407	0		2722.3859464
408	0		1752.8463954
409	0		4702.3876313
410	0		1600.8320712
411	0		1663.8012215
412	0		2303.1652617
413	0		2351.1603655
414	0		2411.2582878
415	0		1427.8347041
416	0		1770.9739746
417	0		2047.1424822
418	0		2186.0755245
419	0		2142.1142189
420	0		2242.1592485
421	0		2417.3025455
422	0		2312.0748564
423	0		2980.3913600
424	0		1753.8634273
425	0		1353.7251589
426	0		2529.2572393
427	0		2099.0533957
428	0		2186.1105730
429	0		1471.7629945
430	0		1847.9740321
431	0		3580.7969052
432	0		3668.8717934
433	0		2987.4187426
434	0		1462.7415337
435	0		1664.9208812
436	0		3320.7098119
437	1	Plus1Oxy:3	2004.9924261
438	0		2681.3879222
439	0		2309.1538285
440	0		2302.1691438
441	0		1797.9947674
442	0		2145.0199889
443	0		2225.1214704
444	0		2024.0101401
445	0		2376.1200988
446	0		3347.6204781
447	0		1993.9414083
448	0		2219.1836762
449	0		3292.7301556
450	0		2897.4234370
451	0		2052.0131289
452	0		1885.9896814
453	0		2133.0377464
454	0		2181.2407960
455	0		1448.8098850
456	0		1476.7241678
457	0		2177.2670087
458	0		2133.1390380
459	0		1367.7771928
460	0		1489.7445690
461	0		1860.9692802
462	0		2880.5343758
463	0		1995.0887207
464	0		1655.8590094
465	0		1805.8735992
466	0		1598.7939591
467	0		1537.8939430
468	0		1567.7841212
469	0		1387.6982781
470	0		1563.8044650
471	0		1762.9940418
472	0		1436.7986535
473	0		1365.6887743
474	0		1909.0519447
475	0		1526.7364477
476	0		2020.0475842
477	0		1364.7047576
478	0		1276.6622276
479	0		2615.2483925
480	0		1676.8216228
481	0		1834.9675526
482	0		2492.2878234
483	0		1601.7837297
484	0		1976.0036141
485	0		2478.2124569
486	1	Plus1Oxy:6	3129.4500381
487	0		3740.0167212
488	0		1509.7608864
489	0		2921.4670266
490	0		2148.1425397
491	0		1525.8350956
492	0		2769.2703132
493	0		1405.6949198
494	0		2266.0251323
495	0		3370.7043344
496	0		1499.7102925
497	0		2400.2317521
498	0		2271.1343436
499	2	Plus1Oxy:4,Plus1Oxy:12	1469.6125438
500	0		1685.9021217
501	0		1578.8075003
502	0		1760.9606351
503	0		2956.4117676
504	0		1492.7157125
505	0		1883.9951588
506	0		2118.0818607
507	0		1515.7892071
508	0		2037.0628995
509	0		2819.3322424
