Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
1	0		3020.58305
2	0		3490.61362
3	1	IodoAcet:2	3176.40317
4	1	IodoAcet:16	2994.39241
5	0		2937.45255
6	2	Plus1Oxy:9,IodoAcet:16	3010.38733
7	0		2188.89797
8	0		2979.41031
9	1	IodoAcet:5	3252.45493
10	2	IodoAcet:15,IodoAcet:20	2950.35612
11	1	IodoAcet:15	2795.36058
12	1	IodoAcet:2	2722.22382
13	0		3827.87127
14	0		2932.44616
15	1	Plus1Oxy:6	3198.60179
16	2	Plus1Oxy:15,IodoAcet:16	3010.38733
17	0		3540.79796
18	0		2873.32888
19	1	IodoAcet:16	2638.09354
20	1	IodoAcet:24	2790.32164
21	0		3182.60688
22	1	IodoAcet:19	2531.17834
23	0		2966.58641
24	1	IodoAcet:19	2608.22601
25	0		2845.43439
26	0		3249.55768
27	2	Plus1Oxy:9,IodoAcet:24	2806.31655
28	0		2559.24112
29	0		3104.56646
30	2	IodoAcet:8,IodoAcet:11	2633.09569
31	0		2494.03215
32	1	IodoAcet:30	3522.65933
33	1	Plus1Oxy:16	3104.54217
34	0		4071.06996
35	0		3044.58172
36	0		2464.17299
37	1	IodoAcet:10	2722.3271
38	1	Plus1Oxy:12	2948.44107
39	1	IodoAcet:20	2995.47079
40	0		2928.46161
41	1	IodoAcet:14	2833.34387
42	1	Plus1Oxy:15	2948.44107
43	0		2889.25486
44	0		3149.54884
45	2	Plus1Oxy:1,IodoAcet:10	2571.18046
46	0		2322.15628
47	0		2380.228
48	0		3190.61849
49	0		2613.32446
50	2	Plus1Oxy:21,IodoAcet:30	3538.65425
51	0		2251.96638
52	0		3668.89292
53	3	IodoAcet:3,Plus1Oxy:15,IodoAcet:18	3549.61878
54	2	Plus1Oxy:15,IodoAcet:19	2624.22093
55	1	IodoAcet:11	2478.28994
56	0		2506.16917
57	0		2342.15753
58	2	Plus1Oxy:12,Plus1Oxy:15	2964.43599
59	0		2492.27975
60	0		2625.25188
61	0		2462.26516
62	2	IodoAcet:4,IodoAcet:16	2894.43185
63	0		2751.48189
64	1	IodoAcet:19	2376.11673
65	1	IodoAcet:5	3244.58212
66	0		2872.27547
67	0		2301.15614
68	1	IodoAcet:25	3116.55341
69	0		1909.78261
70	1	Plus1Oxy:10	2530.37154
71	1	IodoAcet:15	2961.43882
72	1	IodoAcet:5	2249.96803
73	0		2937.37794
74	1	Plus1Oxy:15	2358.15245
75	2	IodoAcet:6,IodoAcet:7	2431.09693
76	1	Plus1Oxy:15	2995.40522
77	1	IodoAcet:6	3160.41815
78	0		2301.09057
79	1	IodoAcet:5	2760.43665
80	0		2773.4245
81	1	IodoAcet:5	3472.69312
82	1	IodoAcet:12	3781.90555
83	0		2565.26107
84	1	IodoAcet:23	3051.37796
85	0		2577.23459
86	0		2609.23565
87	0		2995.43843
88	2	Plus1Oxy:4,IodoAcet:20	2348.19796
89	2	IodoAcet:13,IodoAcet:16	2438.09622
90	1	Plus1Oxy:13	2610.34744
91	0		3861.83718
92	0		3092.58892
93	0		2576.32736
94	0		2271.13415
95	1	IodoAcet:5	3971.95731
96	1	IodoAcet:15	2096.87916
97	1	IodoAcet:15	2210.94723
98	0		2859.37274
99	0		3091.59636
100	1	IodoAcet:20	2332.20304
101	1	IodoAcet:12	2176.91527
102	1	IodoAcet:6	2942.5435
103	0		3314.62195
104	1	IodoAcet:15	2082.86351
105	1	IodoAcet:6	3262.56753
106	0		2936.42378
107	0		2448.23241
108	1	IodoAcet:15	4442.07993
109	1	IodoAcet:6	2355.06226
110	1	IodoAcet:15	3293.43183
111	2	IodoAcet:5,IodoAcet:8	2171.89996
112	2	IodoAcet:19,IodoAcet:25	2868.29919
113	0		2694.43797
114	1	Plus1Oxy:18	2642.29099
115	0		2218.10894
116	1	IodoAcet:5	2447.11746
117	0		2808.40276
118	0		2594.35253
119	2	IodoAcet:3,IodoAcet:10	2462.1205
120	0		2204.92054
121	0		2144.10001
122	1	IodoAcet:15	3259.6393
123	3	Plus1Oxy:9,Plus1Oxy:15,IodoAcet:16	3026.38224
124	0		3172.53516
125	1	IodoAcet:5	3175.59705
126	0		2316.14254
127	0		2339.20798
128	0		2280.14254
129	0		2774.37213
130	2	IodoAcet:17,IodoAcet:27	3051.48512
131	0		2204.0668
132	0		2559.25638
133	0		2654.27236
134	1	IodoAcet:15	2641.22298
135	0		2626.29608
136	1	IodoAcet:6	2247.01127
137	1	IodoAcet:13	2430.23242
138	1	Plus1Oxy:8	2522.16408
139	0		2476.35358
140	0		2729.31831
141	0		2453.23247
142	1	IodoAcet:18	2279.05274
143	1	IodoAcet:3	2909.41492
144	1	IodoAcet:12	2502.25355
145	1	IodoAcet:12	2972.43368
146	0		2548.3073
147	1	IodoAcet:8	3230.5705
148	0		2248.06066
149	1	IodoAcet:6	2316.09898
150	0		2846.33574
151	0		2416.10444
152	0		2006.88567
153	0		3297.60866
154	0		2210.00612
155	1	IodoAcet:13	2303.08107
156	2	Plus1Oxy:29,IodoAcet:30	3538.65425
157	0		2689.36652
158	0		2323.14432
159	3	IodoAcet:5,IodoAcet:12,IodoAcet:13	2655.18786
160	0		3127.6049
161	0		2279.10822
162	1	IodoAcet:4	2457.19571
163	0		2853.36671
164	0		2580.24885
165	1	IodoAcet:9	2561.27943
166	1	Plus1Oxy:5	2522.16408
167	1	IodoAcet:11	2775.31324
168	1	Plus1Oxy:14	2889.3238
169	0		2544.26545
170	1	Plus1Oxy:13	3104.54217
171	0		2356.10425
172	0		2454.26544
173	0		2572.19412
174	1	IodoAcet:19	2723.39109
175	0		3595.63374
176	1	IodoAcet:11	2103.94901
177	0		2131.00281
178	0		2202.09896
179	0		2331.08787
180	1	IodoAcet:17	2244.96663
181	0		2276.14763
182	0		2774.36223
183	0		2409.25521
184	1	IodoAcet:17	2311.04793
185	1	IodoAcet:6	2637.16519
186	0		2133.0701
187	0		2844.41149
188	0		2463.21413
189	4	Plus1Oxy:3,IodoAcet:13,IodoAcet:14,IodoAcet:22	3323.46057
190	0		3122.59764
191	2	IodoAcet:11,IodoAcet:14	2285.1044
192	0		2514.37662
193	0		2557.37504
194	2	IodoAcet:2,IodoAcet:7	2156.83492
195	0		2308.09704
196	0		2715.27482
197	0		2142.15847
198	1	IodoAcet:6	2476.13277
199	0		2530.18624
200	2	IodoAcet:8,IodoAcet:23	2453.29219
201	0		2928.45374
202	0		2156.01198
203	1	IodoAcet:12	2302.13747
204	1	IodoAcet:10	2805.34646
205	0		2331.0966
206	1	IodoAcet:7	2844.27316
207	1	IodoAcet:9	2844.38634
208	0		2542.19345
209	0		2554.31786
210	1	IodoAcet:3	2425.21711
211	0		2257.95448
212	2	IodoAcet:9,IodoAcet:12	2478.16706
213	1	IodoAcet:11	2933.44141
214	0		2224.01054
215	1	IodoAcet:11	2139.0993
216	1	IodoAcet:12	2562.16955
217	3	Plus1Oxy:1,IodoAcet:12,IodoAcet:21	2549.146
218	0		2175.93777
219	0		2188.14869
220	2	IodoAcet:2,IodoAcet:10	2181.01347
221	0		2214.06258
222	0		2258.07737
223	1	IodoAcet:18	2676.33286
224	0		2605.38627
225	1	IodoAcet:10	2555.18554
226	0		2194.06133
227	0		2353.0345
228	0		2227.11534
229	0		2518.18624
230	2	IodoAcet:3,IodoAcet:15	2766.3369
231	2	IodoAcet:6,IodoAcet:13	2286.06326
232	1	IodoAcet:11	2758.16381
233	1	IodoAcet:3	2268.14189
234	0		2321.24906
235	2	IodoAcet:15,IodoAcet:18	2324.06768
236	0		2194.07275
237	0		3033.58436
238	1	IodoAcet:7	2249.0105
239	0		2914.24157
240	0		2345.12081
241	1	IodoAcet:17	2309.06801
242	0		2295.29495
243	0		2775.47269
244	0		3189.61519
245	0		2265.07684
246	0		2212.10194
247	2	IodoAcet:4,IodoAcet:16	3022.52681
248	1	IodoAcet:13	1969.03017
249	1	IodoAcet:6	2888.5316
250	1	IodoAcet:7	2487.18112
251	0		2323.15172
252	0		2787.52817
253	0		2324.10319
254	0		3101.40013
255	1	IodoAcet:7	2365.09759
256	0		2246.09129
257	0		2201.11744
258	0		2231.14327
259	0		2590.29137
260	0		2236.15858
261	0		2284.13343
262	1	IodoAcet:9	2259.13166
263	0		2036.00611
264	1	IodoAcet:12	2424.14776
265	2	Plus1Oxy:11,IodoAcet:17	2456.00817
266	1	IodoAcet:11	2647.28116
267	0		2130.98571
268	0		2924.36743
269	0		3005.39879
270	0		2280.14254
271	0		2990.46602
272	2	IodoAcet:3,IodoAcet:10	2432.17281
273	0		2718.38633
274	1	IodoAcet:21	2411.1936
275	0		2399.10285
276	0		2908.48167
277	1	IodoAcet:14	1889.97807
278	0		2497.31753
279	0		2979.49766
280	0		2141.07519
281	0		2906.546
282	2	IodoAcet:7,IodoAcet:8	2275.96255
283	0		2462.13825
284	0		2348.25862
285	2	IodoAcet:4,Plus1Oxy:14	2822.2989
286	0		2695.39683
287	0		2414.19775
288	1	Plus1Oxy:1	2218.09388
289	1	IodoAcet:7	2376.15899
290	1	IodoAcet:4	2448.10148
291	0		2360.13305
292	0		2148.19016
293	0		2054.95441
294	0		2222.04719
295	1	IodoAcet:14	2523.20964
296	0		2237.04218
297	0		1915.98499
