Unique_Seq_ID	Cleavage_State	Terminus_State	Protein_Name	Protein_Expectation_Value_Log(e)	Protein_Intensity_Log(I)
1	2	0	ENOA_MOUSE		
2	2	0	HNRPL_MOUSE		
3	2	0	CATB_MOUSE		
4	2	0	EF1A1_MOUSE		
5	2	0	DDB1_MOUSE		
6	2	0	EF1A1_MOUSE		
7	2	0	ROA2_MOUSE		
8	2	0	HNRPU_MOUSE		
9	2	0	PUR9_MOUSE		
10	2	0	DHSA_MOUSE		
11	2	0	AT1A1_MOUSE		
11	2	0	AT1A2_MOUSE		
11	2	0	AT1A3_MOUSE		
11	2	0	AT1A4_MOUSE		
12	2	0	VDAC2_MOUSE		
13	2	0	LACTB_MOUSE		
14	2	0	G3P_MOUSE		
15	2	0	ACTB_MOUSE		
15	2	0	ACTBL_MOUSE		
15	2	0	ACTG_MOUSE		
16	2	0	EF1A1_MOUSE		
17	2	0	CH60_MOUSE		
18	2	0	CAH2_MOUSE		
19	2	0	VASP_MOUSE		
20	2	0	PPIA_MOUSE		
21	2	0	ACTB_MOUSE		
21	2	0	ACTBL_MOUSE		
21	2	0	ACTG_MOUSE		
22	2	0	TKT_MOUSE		
23	2	0	RTN4_MOUSE		
24	2	0	PGK1_MOUSE		
25	2	0	G6PI_MOUSE		
26	2	0	TRAP1_MOUSE		
27	2	0	PPIA_MOUSE		
28	2	0	CH60_MOUSE		
29	2	0	ENOA_MOUSE		
30	2	0	CATZ_MOUSE		
31	2	0	ROA2_MOUSE		
32	1	0	KPYM_MOUSE		
33	2	0	G3P_MOUSE		
34	2	0	SCOT1_MOUSE		
35	2	0	KPYM_MOUSE		
36	2	0	RBM14_MOUSE		
37	2	0	TENS3_MOUSE		
38	2	0	G3P_MOUSE		
39	2	0	RSSA_MOUSE		
40	2	0	DHSA_MOUSE		
41	2	0	ALDH2_MOUSE		
42	2	0	G3P_MOUSE		
43	2	0	HNRPL_MOUSE		
44	2	0	RAB14_MOUSE		
45	2	0	TLN1_MOUSE		
46	2	0	SODC_MOUSE		
47	2	0	PABP1_MOUSE		
48	2	0	CPSF5_MOUSE		
49	2	0	ALDOA_MOUSE		
50	1	0	KPYM_MOUSE		
51	2	0	FUS_MOUSE		
52	2	0	CH60_MOUSE		
53	2	0	ACTB_MOUSE		
53	2	0	ACTG_MOUSE		
54	2	0	PGK1_MOUSE		
55	2	0	FLNA_MOUSE		
56	2	0	ACTA_MOUSE		
56	2	0	ACTB_MOUSE		
56	2	0	ACTC_MOUSE		
56	2	0	ACTG_MOUSE		
56	2	0	ACTH_MOUSE		
56	2	0	ACTS_MOUSE		
57	2	0	ACTB_MOUSE		
57	2	0	ACTG_MOUSE		
58	2	0	G3P_MOUSE		
59	2	0	KPYM_MOUSE		
60	2	0	PA2G4_MOUSE		
61	2	0	SCEL_MOUSE		
62	2	0	PRDX1_MOUSE		
63	2	0	ATPA_MOUSE		
64	2	0	CTND1_MOUSE		
65	2	0	NOP56_MOUSE		
66	2	0	GELS_MOUSE		
67	2	0	PDIA4_MOUSE		
68	2	0	ALDOA_MOUSE		
69	2	0	ROA3_MOUSE		
70	2	0	EF1A1_MOUSE		
71	2	0	ALDH2_MOUSE		
72	2	0	DHSA_MOUSE		
73	2	0	ANXA2_MOUSE		
74	2	0	ACTB_MOUSE		
74	2	0	ACTG_MOUSE		
75	2	0	HS90B_MOUSE		
76	2	0	HNRPU_MOUSE		
77	2	0	C1QBP_MOUSE		
78	2	0	SODC_MOUSE		
79	2	0	HCD2_MOUSE		
80	2	0	RLA2_MOUSE		
81	2	0	HSP7C_MOUSE		
82	2	0	RLA1_MOUSE		
83	2	0	TENS3_MOUSE		
84	2	0	PABP2_MOUSE		
85	2	0	ATP5J_MOUSE		
86	2	0	CPIN1_MOUSE		
87	2	0	GDIB_MOUSE		
88	2	0	G3P_MOUSE		
88	2	0	G3PT_MOUSE		
89	2	0	IF4A1_MOUSE		
90	2	0	G3P_MOUSE		
91	2	0	HS90B_MOUSE		
92	2	0	MAOX_MOUSE		
93	2	0	PSA7_MOUSE		
93	2	0	PSA7L_MOUSE		
94	2	0	ALDOA_MOUSE		
95	2	0	HSP7C_MOUSE		
96	2	0	HNRH1_MOUSE		
97	2	0	HNRPF_MOUSE		
98	2	0	AGK_MOUSE		
99	2	0	COF1_MOUSE		
100	2	0	G3P_MOUSE		
100	2	0	G3PT_MOUSE		
101	2	0	CAP1_MOUSE		
102	2	0	RLA0_MOUSE		
103	2	0	G6PI_MOUSE		
104	2	0	HNRH2_MOUSE		
105	2	0	FABP5_MOUSE		
106	2	0	ROA1_MOUSE		
107	2	0	PSA7_MOUSE		
107	2	0	PSA7L_MOUSE		
108	2	0	PRDX2_MOUSE		
109	2	0	ENPL_MOUSE		
110	2	0	RBBP7_MOUSE		
111	2	0	CATB_MOUSE		
112	2	0	PPIH_MOUSE		
113	2	0	PDIA1_MOUSE		
114	2	0	GBLP_MOUSE		
115	2	0	HMGA2_MOUSE		
116	2	0	FABP5_MOUSE		
117	2	0	CH60_MOUSE		
118	2	0	G3P_MOUSE		
119	2	0	PDIA3_MOUSE		
120	2	0	CYB5_MOUSE		
121	2	0	KPYM_MOUSE		
122	2	0	ALDH2_MOUSE		
123	2	0	EF1A1_MOUSE		
124	2	0	COR1A_MOUSE		
125	2	0	ALDOA_MOUSE		
125	2	0	ALDOC_MOUSE		
126	2	0	BIEA_MOUSE		
127	2	0	PUR8_MOUSE		
128	2	0	ROA3_MOUSE		
129	2	0	CENPV_MOUSE		
130	2	0	TLN1_MOUSE		
131	2	0	THIKA_MOUSE		
131	2	0	THIKB_MOUSE		
132	2	0	XRN2_MOUSE		
133	2	0	PP2AA_MOUSE		
133	2	0	PP2AB_MOUSE		
134	2	0	CN166_MOUSE		
135	2	0	GBLP_MOUSE		
136	2	0	FABP5_MOUSE		
137	2	0	COF1_MOUSE		
138	2	0	ACTA_MOUSE		
138	2	0	ACTB_MOUSE		
138	2	0	ACTC_MOUSE		
138	2	0	ACTG_MOUSE		
138	2	0	ACTH_MOUSE		
138	2	0	ACTS_MOUSE		
139	2	0	KPYM_MOUSE		
140	2	0	GRP78_MOUSE		
141	2	0	MTCH2_MOUSE		
142	2	0	WDR1_MOUSE		
143	2	0	SYHC_MOUSE		
144	2	0	UTP18_MOUSE		
145	2	0	EIF3I_MOUSE		
146	2	0	LMNA_MOUSE		
147	2	0	ETHE1_MOUSE		
148	2	0	TLN1_MOUSE		
149	2	0	IF5A1_MOUSE		
149	2	0	IF5A2_MOUSE		
150	2	0	RBBP7_MOUSE		
151	2	0	PGAM1_MOUSE		
152	2	0	TBA1A_MOUSE		
152	2	0	TBA1B_MOUSE		
152	2	0	TBA1C_MOUSE		
152	2	0	TBA3_MOUSE		
153	2	0	1433F_MOUSE		
154	2	0	ELOC_MOUSE		
155	2	0	VATG1_MOUSE		
156	1	0	KPYM_MOUSE		
157	2	0	ENOA_MOUSE		
158	2	0	LDHA_MOUSE		
159	2	0	ENV2_MOUSE		
160	2	0	COPB_MOUSE		
161	2	0	MDHC_MOUSE		
162	2	0	ALDR_MOUSE		
163	2	0	GDIR2_MOUSE		
164	2	0	VIME_MOUSE		
165	2	0	IF2G_MOUSE		
165	2	0	IF2H_MOUSE		
166	2	0	ACTA_MOUSE		
166	2	0	ACTB_MOUSE		
166	2	0	ACTC_MOUSE		
166	2	0	ACTG_MOUSE		
166	2	0	ACTH_MOUSE		
166	2	0	ACTS_MOUSE		
167	2	0	ACAD9_MOUSE		
168	2	0	CAH2_MOUSE		
169	2	0	HINT1_MOUSE		
170	2	0	G3P_MOUSE		
171	2	0	HCLS1_MOUSE		
172	2	0	ES1_MOUSE		
173	2	0	NPM_MOUSE		
174	2	0	MPPB_MOUSE		
175	2	0	CYB5B_MOUSE		
176	2	0	VATG1_MOUSE		
177	2	0	GNL3_MOUSE		
178	2	0	PDIA1_MOUSE		
179	2	0	RL4_MOUSE		
180	2	0	HS90A_MOUSE		
181	2	0	ROA2_MOUSE		
182	2	0	GUAA_MOUSE		
183	2	0	ATPA_MOUSE		
184	2	0	OAT_MOUSE		
185	2	0	SAFB1_MOUSE		
185	2	0	SAFB2_MOUSE		
186	2	0	SYEP_MOUSE		
187	2	0	RS4X_MOUSE		
188	2	0	CLH1_MOUSE		
189	2	0	Contaminant_ALBU_BOVIN		
190	2	0	EIF3L_MOUSE		
191	2	0	ACON_MOUSE		
192	2	0	EF1A1_MOUSE		
193	2	0	HMGA1_MOUSE		
194	2	0	RS27A_MOUSE		
195	2	0	ENOA_MOUSE		
196	2	0	RL4_MOUSE		
197	2	0	MDHM_MOUSE		
198	2	0	SRSF1_MOUSE		
199	2	0	GRP78_MOUSE		
200	2	0	PARK7_MOUSE		
201	2	0	NPM_MOUSE		
202	2	0	H2AY_MOUSE		
203	2	0	COF1_MOUSE		
204	2	0	PDIA3_MOUSE		
205	2	0	DLDH_MOUSE		
206	2	0	MPRI_MOUSE		
207	2	0	PRDX4_MOUSE		
208	2	0	LAP2A_MOUSE		
208	2	0	LAP2B_MOUSE		
209	2	0	OGT1_MOUSE		
210	2	0	MTDC_MOUSE		
211	2	0	SOAT1_MOUSE		
212	2	0	BCAT2_MOUSE		
213	2	0	PDIA3_MOUSE		
214	2	0	TXND5_MOUSE		
215	2	0	TLN1_MOUSE		
216	2	0	GDIB_MOUSE		
217	2	0	CATH_MOUSE		
218	2	0	HS90B_MOUSE		
219	2	0	ENOA_MOUSE		
220	2	0	TM9S2_MOUSE		
221	2	0	ACTB_MOUSE		
221	2	0	ACTG_MOUSE		
222	2	0	MTNA_MOUSE		
223	2	0	CALR_MOUSE		
224	2	0	ANFY1_MOUSE		
225	2	0	TLN1_MOUSE		
226	2	0	EF1D_MOUSE		
227	2	0	SF3A3_MOUSE		
228	2	0	COPB_MOUSE		
229	2	0	CALR_MOUSE		
230	2	0	PRDX1_MOUSE		
231	2	0	TXND5_MOUSE		
232	2	0	SRRT_MOUSE		
233	2	0	RL7A_MOUSE		
234	2	2	AATM_MOUSE		
235	2	0	SSRP1_MOUSE		
236	2	0	RS6_MOUSE		
237	2	0	HSP74_MOUSE		
238	2	0	PPIF_MOUSE		
239	2	0	ANXA5_MOUSE		
240	2	0	NUCL_MOUSE		
241	2	0	EIF3D_MOUSE		
242	2	0	G3P_MOUSE		
243	2	0	CAPG_MOUSE		
244	2	0	SRRM1_MOUSE		
245	2	0	ATPB_MOUSE		
246	2	0	G3P_MOUSE		
247	2	0	PRDX1_MOUSE		
248	2	0	RL23_MOUSE		
249	2	0	HCD2_MOUSE		
250	2	0	SERA_MOUSE		
251	2	0	PDIA4_MOUSE		
252	2	0	RL27_MOUSE		
253	2	0	HCLS1_MOUSE		
254	2	0	TBB5_MOUSE		
255	2	0	TCPB_MOUSE		
256	2	0	PDIA4_MOUSE		
257	2	0	TPM1_MOUSE		
257	2	0	TPM2_MOUSE		
257	2	0	TPM3_MOUSE		
258	2	0	4F2_MOUSE		
259	2	0	PDIA3_MOUSE		
260	2	0	SYEP_MOUSE		
261	2	0	1433T_MOUSE		
262	2	0	ACON_MOUSE		
263	2	0	KPYM_MOUSE		
264	2	0	PGAM1_MOUSE		
265	2	0	CALR_MOUSE		
266	2	0	EXOS5_MOUSE		
267	2	0	RHOG_MOUSE		
268	2	0	SNAA_MOUSE		
269	2	0	CLIC1_MOUSE		
270	2	0	ROA1_MOUSE		
271	2	0	STRAP_MOUSE		
272	2	0	MTCH2_MOUSE		
273	2	0	PDIA3_MOUSE		
274	2	0	EF2_MOUSE		
275	2	0	GELS_MOUSE		
276	2	0	SYYC_MOUSE		
277	2	0	SAHH_MOUSE		
278	2	0	WDR5_MOUSE		
279	2	0	PTBP1_MOUSE		
280	1	0	PRDX6_MOUSE		
281	2	0	RPN2_MOUSE		
282	2	0	6PGD_MOUSE		
283	2	0	HNRPF_MOUSE		
284	2	0	KPYM_MOUSE		
285	2	0	ACTB_MOUSE		
285	2	0	ACTG_MOUSE		
286	2	0	RLA0_MOUSE		
287	2	0	TBA1A_MOUSE		
287	2	0	TBA1B_MOUSE		
287	2	0	TBA1C_MOUSE		
287	2	0	TBA3_MOUSE		
287	2	0	TBA4A_MOUSE		
287	2	0	TBA8_MOUSE		
288	2	0	PDIA1_MOUSE		
289	2	0	VIME_MOUSE		
290	2	0	XPO2_MOUSE		
291	2	0	1433G_MOUSE		
292	2	0	TLN1_MOUSE		
293	2	0	GRP75_MOUSE		
294	2	0	RPN1_MOUSE		
295	2	0	KBTBB_MOUSE		
296	2	0	HMGB1_MOUSE		
297	2	0	SRPRB_MOUSE		
298	2	0	ERH_MOUSE		
299	2	0	6PGL_MOUSE		
300	2	0	SF3A1_MOUSE		
301	2	0	CYTB_MOUSE		
302	2	0	SYMC_MOUSE		
303	2	0	TCPG_MOUSE		
304	2	0	CLIC1_MOUSE		
305	2	0	SYG_MOUSE		
306	2	0	PGM1_MOUSE		
307	2	0	E41L2_MOUSE		
308	2	0	NUCL_MOUSE		
309	2	0	ATP5L_MOUSE		
310	2	0	FUBP2_MOUSE		
311	2	0	SARNP_MOUSE		
312	2	0	ALD2_MOUSE		
313	2	0	COTL1_MOUSE		
314	2	0	TERA_MOUSE		
315	2	0	UBP5_MOUSE		
316	2	0	CHCH2_MOUSE		
317	2	0	VIME_MOUSE		
318	2	0	CAPZB_MOUSE		
319	2	0	SODC_MOUSE		
320	2	0	THOC4_MOUSE		
321	2	0	TCPA_MOUSE		
322	2	0	PGAM1_MOUSE		
323	2	0	PGAM1_MOUSE		
324	2	0	TPM4_MOUSE		
325	2	0	RLA2_MOUSE		
326	2	0	GBLP_MOUSE		
327	2	0	URP2_MOUSE		
328	2	0	CAPG_MOUSE		
329	2	0	Contaminant_ALBU_BOVIN		
330	2	0	EF1G_MOUSE		
331	2	0	SMC1A_MOUSE		
332	2	0	HSP74_MOUSE		
333	2	0	HS90B_MOUSE		
333	2	0	HS90A_MOUSE		
334	2	0	DDX42_MOUSE		
335	2	0	PRDX3_MOUSE		
336	2	0	FLNA_MOUSE		
337	2	0	RL37A_MOUSE		
338	2	0	ELOB_MOUSE		
339	2	0	STOM_MOUSE		
340	2	0	NOP2_MOUSE		
341	2	0	PDIA1_MOUSE		
342	2	0	SF3B3_MOUSE		
343	2	0	LBR_MOUSE		
344	2	0	GATM_MOUSE		
345	2	0	HMGB1_MOUSE		
346	2	0	RL6_MOUSE		
347	2	0	RBBP7_MOUSE		
348	2	0	UBP2L_MOUSE		
349	2	0	2AAA_MOUSE		
350	2	0	VATH_MOUSE		
351	2	0	FKBP4_MOUSE		
352	2	0	CALR_MOUSE		
353	2	0	FA49B_MOUSE		
354	2	0	IF5_MOUSE		
355	2	0	ALDR_MOUSE		
356	2	0	ENPL_MOUSE		
357	2	0	GELS_MOUSE		
358	2	0	EIF3A_MOUSE		
359	2	0	HSP74_MOUSE		
360	2	0	HCLS1_MOUSE		
361	2	0	CHCH3_MOUSE		
362	2	0	HS90B_MOUSE		
363	2	0	RS12_MOUSE		
364	2	0	MARE1_MOUSE		
365	2	0	RL7_MOUSE		
366	2	0	SFPQ_MOUSE		
367	2	0	IF2G_MOUSE		
368	2	0	K1967_MOUSE		
369	2	0	CADM1_MOUSE		
370	2	0	LYZ2_MOUSE		
371	2	0	TERA_MOUSE		
372	2	0	FRIL1_MOUSE		
373	2	0	GUAA_MOUSE		
374	2	0	TKT_MOUSE		
375	2	0	ASPH_MOUSE		
376	2	0	TLN1_MOUSE		
377	2	0	VWA8_MOUSE		
378	2	0	SPEE_MOUSE		
379	2	0	CALX_MOUSE		
380	2	0	TKT_MOUSE		
381	2	0	PGK1_MOUSE		
382	2	0	QCR1_MOUSE		
383	2	0	FABP5_MOUSE		
384	2	0	COX41_MOUSE		
385	2	0	LSP1_MOUSE		
386	2	0	NUDC2_MOUSE		
387	2	0	FBRL_MOUSE		
388	2	0	TCPQ_MOUSE		
389	2	0	NUCL_MOUSE		
390	2	0	RBM3_MOUSE		
391	2	0	TRAP1_MOUSE		
392	2	0	UBA1_MOUSE		
393	2	0	FABP5_MOUSE		
394	2	0	1433F_MOUSE		
395	2	0	IPYR_MOUSE		
396	2	0	ROA1_MOUSE		
397	2	0	IMMT_MOUSE		
398	2	0	HNRPU_MOUSE		
399	2	0	GRN_MOUSE		
400	2	0	CALR_MOUSE		
401	2	0	QCR1_MOUSE		
402	2	0	FUS_MOUSE		
403	2	0	COR1B_MOUSE		
404	2	0	COPB2_MOUSE		
405	2	0	RS6_MOUSE		
406	2	0	RL3_MOUSE		
407	2	0	HXK1_MOUSE		
408	2	0	NDC1_MOUSE		
409	2	0	ATLA3_MOUSE		
410	2	0	MPRD_MOUSE		
411	2	0	RS4X_MOUSE		
412	2	0	RLA0_MOUSE		
413	2	0	PGK1_MOUSE		
414	2	0	TKT_MOUSE		
415	2	0	MAOM_MOUSE		
416	2	0	IDHC_MOUSE		
417	2	0	HNRPL_MOUSE		
418	2	0	PSMG3_MOUSE		
419	2	0	NUCL_MOUSE		
420	2	0	SCAM1_MOUSE		
421	2	0	CAP1_MOUSE		
422	2	0	DD19A_MOUSE		
423	2	0	PURA_MOUSE		
424	2	0	AIMP2_MOUSE		
425	2	0	ACTB_MOUSE		
425	2	0	ACTG_MOUSE		
426	2	0	MDHM_MOUSE		
427	2	0	CATS_MOUSE		
428	2	0	C1TM_MOUSE		
429	2	0	FLNA_MOUSE		
430	2	0	CH60_MOUSE		
431	2	0	GDIB_MOUSE		
432	2	0	NMT1_MOUSE		
433	2	0	CYBP_MOUSE		
434	2	0	PTPRC_MOUSE		
435	2	0	CMC2_MOUSE		
436	2	0	RCC2_MOUSE		
437	2	0	1433E_MOUSE		
438	2	0	EWS_MOUSE		
439	2	0	SYVC_MOUSE		
440	2	0	ENOA_MOUSE		
441	2	0	VDAC2_MOUSE		
442	2	0	PA1B2_MOUSE		
443	2	0	ALDOA_MOUSE		
444	2	0	HNRPU_MOUSE		
445	2	0	HS90B_MOUSE		
446	2	0	RS12_MOUSE		
447	2	0	TBB5_MOUSE		
448	1	0	RU1C_MOUSE		
449	2	0	CALR_MOUSE		
450	1	0	ROMO1_MOUSE		
451	2	0	RSMB_MOUSE		
451	2	0	RSMN_MOUSE		
452	2	0	RRP5_MOUSE		
453	2	0	HS105_MOUSE		
454	2	0	SND1_MOUSE		
455	2	0	AK1A1_MOUSE		
456	2	0	CD68_MOUSE		
457	2	0	PLSL_MOUSE		
458	2	0	GBLP_MOUSE		
459	2	0	DKC1_MOUSE		
460	2	0	PA2G4_MOUSE		
461	2	0	STRAP_MOUSE		
462	2	0	KCRB_MOUSE		
463	2	0	LYAG_MOUSE		
464	2	0	GNL3_MOUSE		
465	2	0	HNRPF_MOUSE		
466	2	0	PLXB2_MOUSE		
467	2	0	DHE3_MOUSE		
468	2	0	DHB7_MOUSE		
469	2	0	MDHM_MOUSE		
470	2	0	MBB1A_MOUSE		
471	2	0	GDIR2_MOUSE		
472	2	0	TYB4_MOUSE		
473	2	0	HNRPM_MOUSE		
474	2	0	PRDX2_MOUSE		
475	2	0	RPN2_MOUSE		
476	2	0	EF2_MOUSE		
477	2	0	DJB11_MOUSE		
478	2	0	PRDX1_MOUSE		
479	2	0	PRDX6_MOUSE		
480	2	0	TIF1B_MOUSE		
481	2	0	EF2_MOUSE		
482	2	0	GBLP_MOUSE		
483	2	0	HSP7C_MOUSE		
484	2	0	IF4A1_MOUSE		
485	2	0	IDHG1_MOUSE		
486	2	0	TECR_MOUSE		
487	2	0	AT1A1_MOUSE		
487	2	0	AT1A2_MOUSE		
487	2	0	AT1A3_MOUSE		
488	2	0	FRIL1_MOUSE		
489	2	0	DDX3L_MOUSE		
489	2	0	DDX3X_MOUSE		
489	2	0	DDX3Y_MOUSE		
490	2	0	PCKGM_MOUSE		
491	2	0	RS25_MOUSE		
492	2	0	FA49B_MOUSE		
493	2	0	K6PL_MOUSE		
493	2	0	K6PP_MOUSE		
494	2	0	SYAC_MOUSE		
495	2	0	COR1C_MOUSE		
496	2	0	P5CS_MOUSE		
497	2	0	IDHC_MOUSE		
498	2	0	COR1C_MOUSE		
499	2	0	AIMP1_MOUSE		
500	2	0	RTN4_MOUSE		
501	2	0	K6PP_MOUSE		
502	2	0	TLN1_MOUSE		
503	2	0	PLEC_MOUSE		
504	2	0	FLNB_MOUSE		
505	2	0	TLN1_MOUSE		
506	2	0	CAP1_MOUSE		
507	2	0	COR1A_MOUSE		
508	2	0	LRRF1_MOUSE		
509	2	0	ROA3_MOUSE		
510	2	0	THIC_MOUSE		
511	2	0	HSP7C_MOUSE		
512	2	0	GFPT1_MOUSE		
513	2	0	NUP53_MOUSE		
514	2	0	G3BP1_MOUSE		
515	2	0	VP13C_MOUSE		
516	2	0	SYVC_MOUSE		
517	2	0	RL18_MOUSE		
518	2	0	VAPA_MOUSE		
519	1	0	H13_MOUSE		
520	2	0	CATB_MOUSE		
521	2	0	THIL_MOUSE		
522	2	0	WDR1_MOUSE		
523	2	0	PAXI_MOUSE		
524	2	0	GRN_MOUSE		
525	2	0	SRSF3_MOUSE		
526	2	0	IQGA1_MOUSE		
527	2	0	ENV1_MOUSE		
528	2	0	CAP1_MOUSE		
529	2	0	G3P_MOUSE		
530	2	0	AT1A1_MOUSE		
531	2	0	HCD2_MOUSE		
532	2	0	RS27A_MOUSE		
533	2	0	DDX21_MOUSE		
534	2	0	THIOM_MOUSE		
535	2	0	RL18A_MOUSE		
536	2	0	RL4_MOUSE		
537	2	0	IAH1_MOUSE		
538	2	0	RS4X_MOUSE		
539	2	0	FUBP2_MOUSE		
540	2	0	C1TM_MOUSE		
541	2	0	PGK1_MOUSE		
542	2	0	H2A1_MOUSE		
542	2	0	H2A1F_MOUSE		
542	2	0	H2A1H_MOUSE		
542	2	0	H2A1K_MOUSE		
542	2	0	H2A3_MOUSE		
542	2	0	H2AJ_MOUSE		
543	2	0	RAN_MOUSE		
544	2	0	EF2_MOUSE		
545	2	2	ALDOA_MOUSE		
546	2	0	PGAM1_MOUSE		
547	2	0	CAZA2_MOUSE		
548	2	0	HXK1_MOUSE		
549	2	0	MAOX_MOUSE		
550	2	0	BUB3_MOUSE		
551	2	2	PPIB_MOUSE		
552	2	0	SQSTM_MOUSE		
553	2	0	CAZA1_MOUSE		
554	2	0	HCFC1_MOUSE		
555	2	0	PUR4_MOUSE		
556	2	0	MYH9_MOUSE		
557	2	0	MTPN_MOUSE		
558	2	0	EF1A1_MOUSE		
559	2	0	PGK1_MOUSE		
560	2	0	ARF4_MOUSE		
560	2	0	ARF1_MOUSE		
560	2	0	ARF2_MOUSE		
