Unique_Seq_ID	Cleavage_State	Terminus_State	Protein_Name	Protein_Expectation_Value_Log(e)	Protein_Intensity_Log(I)
1	2	0	AT5G65930.2		
2	0	1	AT3G28870.1		
3	2	1	AT5G01410.1		
4	0	1	AT1G13770.2		
5	0	0	AT1G52780.1		
6	0	1	AT5G18840.1		
7	1	0	AT1G04190.1		
8	0	0	AT3G11870.1		
9	0	0	AT1G07330.1		
10	0	0	AT1G67270.1		
11	1	0	AT2G44420.1		
12	0	1	AT5G06100.1		
13	0	0	AT3G03580.1		
14	0	0	AT5G41880.1		
15	0	0	AT5G40440.1		
16	0	0	AT2G20790.1		
17	0	0	AT1G10920.1		
18	0	0	AT1G54340.1		
19	2	1	AT5G01410.1		
20	0	0	AT1G33220.1		
21	0	0	AT5G35695.1		
22	1	0	AT1G27500.1		
23	0	0	AT3G01300.1		
24	0	0	AT5G40340.1		
25	0	0	AT3G49170.1		
26	0	0	AT1G53140.1		
27	0	0	AT1G43080.1		
28	0	2	AT4G29410.1		
29	0	1	AT5G52520.1		
30	0	2	AT3G05520.2		
31	0	0	AT4G27670.1		
32	0	0	AT1G14920.1		
33	1	0	AT1G55610.1		
34	0	2	AT3G15740.1		
35	0	0	AT2G18300.1		
36	1	0	AT2G37840.1		
37	0	0	AT1G65650.1		
38	0	0	AT1G03190.1		
39	0	1	AT5G28080.2		
40	0	0	AT5G18430.1		
41	0	0	AT1G77405.1		
42	0	0	AT5G13320.1		
43	0	2	AT5G59990.2		
44	0	0	AT5G66920.1		
45	0	2	AT5G49980.1		
46	0	0	AT5G64670.1		
47	0	0	AT5G63950.1		
48	1	0	AT1G44030.1		
49	0	2	AT1G10130.1		
50	0	0	AT1G19720.1		
51	0	1	AT2G30770.1		
52	0	2	AT1G08200.1		
53	0	0	AT5G10080.1		
54	1	0	AT3G24870.2		
55	2	1	AT3G09920.1		
56	0	0	AT5G33340.1		
57	0	0	AT5G44495.1		
58	0	0	AT1G60440.1		
59	0	1	AT1G11755.1		
60	0	2	AT2G41550.1		
61	0	0	AT5G40450.1		
62	0	0	AT2G43820.1		
63	2	1	AT3G10700.1		
64	0	0	AT1G72230.1		
65	1	0	AT2G15860.2		
66	0	0	AT1G16500.1		
67	1	0	AT2G10608.2		
68	0	2	AT1G60530.1		
69	0	0	AT5G52700.1		
70	0	0	AT5G65170.1		
71	0	0	AT5G45060.1		
72	0	1	AT1G65484.1		
73	0	2	AT2G35500.1		
74	0	2	AT3G45760.1		
75	0	2	AT5G13660.2		
76	0	0	AT2G29600.1		
77	0	2	AT5G62920.1		
78	0	0	AT5G26742.2		
79	0	0	AT5G22730.1		
80	0	1	AT1G14670.1		
81	0	2	AT5G46590.1		
82	0	0	AT4G11170.1		
83	0	0	AT5G15250.1		
84	1	0	AT4G04955.1		
