Unique_Seq_ID	Cleavage_State	Terminus_State	Protein_Name	Protein_Expectation_Value_Log(e)	Protein_Intensity_Log(I)
1	2	0	ENSP00000251047|ENST00000251047|ENSG00000074695|LMAN1		
2	2	0	ENSP00000322421|ENST00000320868|ENSG00000206172|HBA1		
3	2	0	ENSP00000268182|ENST00000268182|ENSG00000140575|IQGAP1		
4	2	0	ENSP00000355180|ENST00000361866|ENSG00000142156|COL6A1		
5	2	0	ENSP00000271555|ENST00000348159|ENSG00000116604|MEF2D		
6	2	0	ENSP00000358154|ENST00000369158|ENSG00000203811|H3C14		
7	2	0	ENSP00000327539|ENST00000329433|ENSG00000169045|HNRNPH1		
8	2	0	ENSP00000253024|ENST00000253024|ENSG00000130726|TRIM28		
9	2	0	ENSP00000359803|ENST00000370767|ENSG00000162613|FUBP1		
10	2	0	ENSP00000262030|ENST00000262030|ENSG00000110955|ATP5F1B		
11	2	0	ENSP00000254810|ENST00000254810|ENSG00000132475|H3-3B		
12	2	0	ENSP00000336702|ENST00000336452|ENSG00000132507|EIF5A		
13	2	0	ENSP00000381736|ENST00000398752|ENSG00000152234|ATP5F1A		
14	2	0	ENSP00000322421|ENST00000320868|ENSG00000206172|HBA1		
15	2	0	ENSP00000216254|ENST00000216254|ENSG00000100412|ACO2		
16	1	0	ENSP00000339399|ENST00000340866|ENSG00000116791|CRYZ		
17	2	0	ENSP00000356176|ENST00000367208|ENSG00000182004|SNRPE		
18	2	0	ENSP00000321070|ENST00000321341|ENSG00000082212|ME2		
19	2	0	ENSP00000381736|ENST00000398752|ENSG00000152234|ATP5F1A		
20	2	0	ENSP00000261366|ENST00000261366|ENSG00000113368|LMNB1		
21	2	0	ENSP00000297185|ENST00000297185|ENSG00000113013|HSPA9		
22	2	0	ENSP00000265983|ENST00000265983|ENSG00000110169|HPX		
23	2	0	ENSP00000333994|ENST00000335295|ENSG00000244734|HBB		
24	2	0	ENSP00000269122|ENST00000269122|ENSG00000141367|CLTC		
25	2	0	ENSP00000321070|ENST00000321341|ENSG00000082212|ME2		
26	2	0	ENSP00000246337|ENST00000246337|ENSG00000126088|UROD		
27	2	0	ENSP00000463393|ENST00000578049|ENSG00000265808|SEC22B		
28	2	0	ENSP00000358313|ENST00000369307|ENSG00000265241|RBM8A		
29	2	0	ENSP00000322421|ENST00000320868|ENSG00000206172|HBA1		
30	2	0	ENSP00000358160|ENST00000369163|ENSG00000278828|H3C10		
31	2	0	ENSP00000322421|ENST00000320868|ENSG00000206172|HBA1		
32	2	0	ENSP00000369785|ENST00000380420|ENSG00000087842|PIR		
33	2	0	ENSP00000210444|ENST00000210444|ENSG00000095380|NANS		
34	2	0	ENSP00000263253|ENST00000263253|ENSG00000100393|EP300		
35	2	0	ENSP00000333994|ENST00000335295|ENSG00000244734|HBB		
36	2	0	ENSP00000262367|ENST00000262367|ENSG00000005339|CREBBP		
37	2	0	ENSP00000229239|ENST00000229239|ENSG00000111640|GAPDH		
38	2	0	ENSP00000229239|ENST00000229239|ENSG00000111640|GAPDH		
39	2	0	ENSP00000302833|ENST00000307194|ENSG00000213203|GIMAP1		
40	2	0	ENSP00000265433|ENST00000265433|ENSG00000104320|NBN		
41	2	0	ENSP00000264613|ENST00000264613|ENSG00000047457|CP		
42	2	0	ENSP00000260641|ENST00000260641|ENSG00000138071|ACTR2		
43	2	0	ENSP00000346550|ENST00000354546|ENSG00000197043|ANXA6		
44	2	0	ENSP00000358635|ENST00000369622|ENSG00000135316|SYNCRIP		
45	2	0	ENSP00000446007|ENST00000544301|ENSG00000026025|VIM		
46	2	0	ENSP00000229239|ENST00000229239|ENSG00000111640|GAPDH		
47	2	0	ENSP00000216181|ENST00000216181|ENSG00000100345|MYH9		
48	2	0	ENSP00000229239|ENST00000229239|ENSG00000111640|GAPDH		
49	1	0	ENSP00000355568|ENST00000366609|ENSG00000168264|IRF2BP2		
50	1	0	ENSP00000317123|ENST00000323853|ENSG00000144028|SNRNP200		
51	2	0	ENSP00000276079|ENST00000276079|ENSG00000147140|NONO		
52	2	0	ENSP00000284440|ENST00000284440|ENSG00000154277|UCHL1		
53	2	0	ENSP00000346206|ENST00000354258|ENSG00000168394|TAP1		
54	2	0	ENSP00000376802|ENST00000393087|ENSG00000197249|SERPINA1		
55	2	0	ENSP00000367042|ENST00000377811|ENSG00000147123|NDUFB11		
56	2	0	ENSP00000359803|ENST00000370767|ENSG00000162613|FUBP1		
57	2	0	ENSP00000263100|ENST00000263100|ENSG00000121410|A1BG		
58	2	0	ENSP00000229239|ENST00000229239|ENSG00000111640|GAPDH		
59	2	0	ENSP00000370023|ENST00000380649|ENSG00000084754|HADHA		
60	2	0	ENSP00000216038|ENST00000216038|ENSG00000100220|RTCB		
61	2	0	ENSP00000295897|ENST00000295897|ENSG00000163631|ALB		
62	2	0	ENSP00000338461|ENST00000352397|ENSG00000100243|CYB5R3		
63	2	0	ENSP00000316879|ENST00000346169|ENSG00000114867|EIF4G1		
64	2	0	ENSP00000262367|ENST00000262367|ENSG00000005339|CREBBP		
65	2	0	ENSP00000295897|ENST00000295897|ENSG00000163631|ALB		
66	2	0	ENSP00000377532|ENST00000393960|ENSG00000173599|PC		
67	2	0	ENSP00000273398|ENST00000273398|ENSG00000114573|ATP6V1A		
68	2	0	ENSP00000347719|ENST00000355528|ENSG00000141556|TBCD		
69	2	0	ENSP00000193403|ENST00000193403|ENSG00000072110|ACTN1		
70	2	0	ENSP00000229446|ENST00000353331|ENSG00000029363|BCLAF1		
71	2	0	ENSP00000417990|ENST00000479013|ENSG00000128928|IVD		
72	2	0	ENSP00000296557|ENST00000353617|ENSG00000164144|ARFIP1		
73	2	0	ENSP00000467556|ENST00000591680|ENSG00000186566|GPATCH8		
74	2	0	ENSP00000378661|ENST00000395240|ENSG00000149925|ALDOA		
75	2	0	ENSP00000304592|ENST00000306749|ENSG00000169710|FASN		
76	2	0	ENSP00000337127|ENST00000337404|ENSG00000291237|SOD2		
77	2	0	ENSP00000231572|ENST00000231572|ENSG00000113643|RARS1		
78	2	0	ENSP00000482680|ENST00000618172|ENSG00000124228|DDX27		
79	2	0	ENSP00000236959|ENST00000236959|ENSG00000138363|ATIC		
80	2	0	ENSP00000367203|ENST00000377967|ENSG00000147050|KDM6A		
81	2	0	ENSP00000265986|ENST00000265986|ENSG00000119912|IDE		
82	2	0	ENSP00000356448|ENST00000367478|ENSG00000047410|TPR		
83	2	0	ENSP00000342778|ENST00000344034|ENSG00000115241|PPM1G		
84	1	0	ENSP00000295897|ENST00000295897|ENSG00000163631|ALB		
85	2	0	ENSP00000353696|ENST00000360506|ENSG00000174606|ANGEL2		
86	2	0	ENSP00000299300|ENST00000299300|ENSG00000166226|CCT2		
87	2	0	ENSP00000329357|ENST00000327443|ENSG00000185591|SP1		
88	2	0	ENSP00000370223|ENST00000380843|ENSG00000101365|IDH3B		
89	2	0	ENSP00000262878|ENST00000262878|ENSG00000101347|SAMHD1		
90	2	0	ENSP00000393597|ENST00000450366|ENSG00000115365|LANCL1		
91	2	0	ENSP00000325548|ENST00000324262|ENSG00000133313|CNDP2		
92	2	0	ENSP00000265594|ENST00000265594|ENSG00000078070|MCCC1		
93	2	0	ENSP00000364403|ENST00000375254|ENSG00000127481|UBR4		
94	2	0	ENSP00000226253|ENST00000226253|ENSG00000109107|ALDOC		
95	2	0	ENSP00000295897|ENST00000295897|ENSG00000163631|ALB		
96	2	0	ENSP00000313061|ENST00000348706|ENSG00000138777|PPA2		
97	2	0	ENSP00000273784|ENST00000273784|ENSG00000145192|AHSG		
98	2	0	ENSP00000260665|ENST00000260665|ENSG00000138095|LRPPRC		
99	2	0	ENSP00000364940|ENST00000375784|ENSG00000213719|CLIC1		
100	2	0	ENSP00000322938|ENST00000320476|ENSG00000180900|SCRIB		
101	2	0	ENSP00000229239|ENST00000229239|ENSG00000111640|GAPDH		
102	2	0	ENSP00000245539|ENST00000245539|ENSG00000125445|MRPS7		
103	2	0	ENSP00000334008|ENST00000334956|ENSG00000197702|PARVA		
104	2	0	ENSP00000369461|ENST00000380118|ENSG00000198721|ECI2		
105	2	0	ENSP00000266712|ENST00000266712|ENSG00000139324|TMTC3		
106	2	0	ENSP00000229446|ENST00000353331|ENSG00000029363|BCLAF1		
107	2	0	ENSP00000313454|ENST00000322244|ENSG00000033178|UBA6		
108	2	0	ENSP00000236959|ENST00000236959|ENSG00000138363|ATIC		
109	2	0	ENSP00000446007|ENST00000544301|ENSG00000026025|VIM		
110	2	0	ENSP00000296674|ENST00000296674|ENSG00000186468|RPS23		
111	2	0	ENSP00000333994|ENST00000335295|ENSG00000244734|HBB		
112	2	0	ENSP00000306099|ENST00000302068|ENSG00000171564|FGB		
113	1	0	ENSP00000295897|ENST00000295897|ENSG00000163631|ALB		
114	2	0	ENSP00000344152|ENST00000350303|ENSG00000072778|ACADVL		
115	2	0	ENSP00000215793|ENST00000215793|ENSG00000099995|SF3A1		
116	2	0	contam_sp|P02769|ALBU_BOVIN		
117	2	0	ENSP00000253788|ENST00000253788|ENSG00000131469|RPL27		
118	2	0	ENSP00000362329|ENST00000373232|ENSG00000180817|PPA1		
119	2	0	ENSP00000307241|ENST00000302746|ENSG00000168291|PDHB		
120	2	0	ENSP00000308541|ENST00000311907|ENSG00000180210|F2		
121	2	0	ENSP00000405975|ENST00000451562|ENSG00000196262|PPIA		
122	2	0	ENSP00000433464|ENST00000528957|ENSG00000161016|RPL8		
123	2	0	ENSP00000293831|ENST00000293831|ENSG00000161960|EIF4A1		
124	2	0	ENSP00000319977|ENST00000323851|ENSG00000104419|NDRG1		
125	2	0	ENSP00000338413|ENST00000335972|ENSG00000130985|UBA1		
126	2	0	ENSP00000363614|ENST00000374490|ENSG00000117305|HMGCL		
127	1	0	ENSP00000351777|ENST00000358901|ENSG00000165280|VCP		
128	2	0	ENSP00000313420|ENST00000314191|ENSG00000253729|PRKDC		
129	2	0	ENSP00000351181|ENST00000358406|ENSG00000197448|GSTK1		
130	2	0	ENSP00000262030|ENST00000262030|ENSG00000110955|ATP5F1B		
131	1	0	ENSP00000361150|ENST00000372079|ENSG00000117450|PRDX1		
132	2	0	ENSP00000203407|ENST00000203407|ENSG00000010256|UQCRC1		
133	2	0	ENSP00000369127|ENST00000330899|ENSG00000086061|DNAJA1		
134	2	0	ENSP00000362914|ENST00000373808|ENSG00000148180|GSN		
135	2	0	ENSP00000354511|ENST00000361682|ENSG00000093010|COMT		
136	2	0	ENSP00000221419|ENST00000221419|ENSG00000104824|HNRNPL		
137	2	0	ENSP00000345672|ENST00000353047|ENSG00000164733|CTSB		
138	2	0	ENSP00000215793|ENST00000215793|ENSG00000099995|SF3A1		
139	2	0	ENSP00000362334|ENST00000373237|ENSG00000126067|PSMB2		
140	2	0	ENSP00000325136|ENST00000317799|ENSG00000138029|HADHB		
141	2	0	ENSP00000376174|ENST00000392367|ENSG00000132341|RAN		
142	2	0	ENSP00000348693|ENST00000356338|ENSG00000197535|MYO5A		
143	2	0	ENSP00000226299|ENST00000226299|ENSG00000002549|LAP3		
144	2	0	ENSP00000223321|ENST00000223321|ENSG00000106588|PSMA2		
145	2	0	ENSP00000261366|ENST00000261366|ENSG00000113368|LMNB1		
146	2	0	ENSP00000193403|ENST00000193403|ENSG00000072110|ACTN1		
147	2	0	ENSP00000295897|ENST00000295897|ENSG00000163631|ALB		
148	2	0	ENSP00000336829|ENST00000336098|ENSG00000171557|FGG		
149	2	0	ENSP00000381574|ENST00000398568|ENSG00000083799|CYLD		
150	2	0	ENSP00000216962|ENST00000216962|ENSG00000100994|PYGB		
151	2	0	ENSP00000357304|ENST00000368321|ENSG00000132680|KHDC4		
152	2	0	ENSP00000264335|ENST00000264335|ENSG00000108953|YWHAE		
153	2	0	ENSP00000259895|ENST00000259895|ENSG00000213780|GTF2H4		
154	2	0	ENSP00000446007|ENST00000544301|ENSG00000026025|VIM		
155	2	0	ENSP00000354410|ENST00000361110|ENSG00000171608|PIK3CD		
156	2	0	ENSP00000374212|ENST00000389561|ENSG00000183495|EP400		
157	2	0	ENSP00000271690|ENST00000271690|ENSG00000143420|ENSA		
158	2	0	ENSP00000262367|ENST00000262367|ENSG00000005339|CREBBP		
159	2	0	ENSP00000364585|ENST00000375436|ENSG00000179051|RCC2		
160	1	0	ENSP00000350708|ENST00000358015|ENSG00000119318|RAD23B		
161	2	0	ENSP00000343445|ENST00000341074|ENSG00000206073|SERPINB4		
162	2	0	ENSP00000334156|ENST00000333896|ENSG00000115306|SPTBN1		
163	2	0	ENSP00000216181|ENST00000216181|ENSG00000100345|MYH9		
164	2	0	ENSP00000296674|ENST00000296674|ENSG00000186468|RPS23		
165	2	0	ENSP00000193403|ENST00000193403|ENSG00000072110|ACTN1		
166	2	0	ENSP00000253792|ENST00000352035|ENSG00000131473|ACLY		
167	2	0	ENSP00000285379|ENST00000285379|ENSG00000104267|CA2		
168	2	0	ENSP00000339485|ENST00000344102|ENSG00000140105|WARS1		
169	2	0	ENSP00000283179|ENST00000283179|ENSG00000153187|HNRNPU		
170	1	0	ENSP00000381844|ENST00000398868|ENSG00000184743|ATL3		
171	2	0	ENSP00000261427|ENST00000261427|ENSG00000078140|UBE2K		
172	2	0	ENSP00000259808|ENST00000259808|ENSG00000137275|RIPK1		
173	2	0	ENSP00000331897|ENST00000330062|ENSG00000182054|IDH2		
174	2	0	ENSP00000402758|ENST00000449260|ENSG00000185664|PMEL		
175	2	0	ENSP00000354532|ENST00000361505|ENSG00000198805|PNP		
176	2	0	ENSP00000245539|ENST00000245539|ENSG00000125445|MRPS7		
177	2	0	ENSP00000265388|ENST00000265388|ENSG00000064419|TNPO3		
178	1	0	ENSP00000331787|ENST00000332160|ENSG00000185432|METTL7A		
179	2	0	ENSP00000366530|ENST00000377313|ENSG00000133895|MEN1		
180	2	0	ENSP00000418287|ENST00000488633|ENSG00000144021|CIAO1		
181	2	0	ENSP00000385834|ENST00000402696|ENSG00000091513|TF		
182	2	0	ENSP00000295897|ENST00000295897|ENSG00000163631|ALB		
183	2	0	ENSP00000322991|ENST00000316273|ENSG00000105552|BCAT2		
184	2	0	ENSP00000346550|ENST00000354546|ENSG00000197043|ANXA6		
185	2	0	ENSP00000373918|ENST00000389266|ENSG00000106105|GARS1		
186	2	0	ENSP00000237014|ENST00000237014|ENSG00000118271|TTR		
187	2	0	ENSP00000229239|ENST00000229239|ENSG00000111640|GAPDH		
188	2	0	ENSP00000290349|ENST00000290349|ENSG00000159228|CBR1		
189	2	0	ENSP00000321584|ENST00000326739|ENSG00000178035|IMPDH2		
190	2	0	ENSP00000344259|ENST00000342192|ENSG00000185651|UBE2L3		
191	2	0	ENSP00000343873|ENST00000344920|ENSG00000112992|NNT		
192	2	0	ENSP00000399273|ENST00000433983|ENSG00000140374|ETFA		
193	2	0	ENSP00000359871|ENST00000370834|ENSG00000117054|ACADM		
194	2	0	ENSP00000257497|ENST00000257497|ENSG00000135046|ANXA1		
195	2	0	ENSP00000355759|ENST00000366794|ENSG00000143799|PARP1		
196	2	0	ENSP00000234313|ENST00000234313|ENSG00000115956|PLEK		
197	2	0	ENSP00000365991|ENST00000376795|ENSG00000102580|DNAJC3		
198	2	0	ENSP00000333994|ENST00000335295|ENSG00000244734|HBB		
199	2	0	ENSP00000320516|ENST00000320631|ENSG00000110047|EHD1		
200	2	0	ENSP00000322421|ENST00000320868|ENSG00000206172|HBA1		
201	2	0	ENSP00000216038|ENST00000216038|ENSG00000100220|RTCB		
202	2	0	ENSP00000292901|ENST00000292901|ENSG00000223609|HBD		
203	2	0	ENSP00000263253|ENST00000263253|ENSG00000100393|EP300		
204	2	0	ENSP00000269576|ENST00000269576|ENSG00000186395|KRT10		
205	2	0	ENSP00000352678|ENST00000359655|ENSG00000156502|SUPV3L1		
206	1	0	ENSP00000300408|ENST00000300408|ENSG00000167085|PHB1		
207	2	0	ENSP00000268099|ENST00000268099|ENSG00000140497|SCAMP2		
208	2	0	ENSP00000304229|ENST00000304043|ENSG00000169567|HINT1		
209	2	0	ENSP00000261366|ENST00000261366|ENSG00000113368|LMNB1		
210	2	0	ENSP00000415078|ENST00000429344|ENSG00000105298|CACTIN		
211	2	0	ENSP00000351190|ENST00000358415|ENSG00000151655|ITIH2		
212	2	0	ENSP00000221138|ENST00000221138|ENSG00000104695|PPP2CB		
213	2	0	ENSP00000348498|ENST00000356175|ENSG00000196712|NF1		
