Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
1	0		8471.55932
2	1	-1.98700:30	11748.12507
3	0		11035.75912
4	0		11519.23123
5	1	+14.0041:32	11764.11617
6	1	+14.0220:109	12391.48317
7	0		7387.68509
8	1	+491.061:33	8925.28063
9	0		9440.06774
10	0		8265.33528
11	0		5584.78869
12	0		11180.33618
13	0		3858.97587
14	1	+13.9857:32	11764.09777
15	0		6533.34088
16	0		7529.12119
17	0		5987.793
18	0		6060.0596
19	0		9345.77992
20	0		10838.71528
21	0		7206.66872
22	0		7646.01625
23	0		9382.68377
24	0		7165.95573
25	0		12155.22508
26	0		6139.29478
27	1	-114.043:57	11636.05873
28	0		4868.56313
29	0		10833.60878
30	0		9068.94202
31	0		7120.75504
32	0		8117.01572
33	0		7269.77018
34	1	+16.0017:2	9456.06944
35	0		10206.52996
36	0		12174.36115
37	1	+15.9985:1	7181.95423
38	0		10281.59163
39	0		8728.70523
40	0		10149.38543
41	0		4616.47327
42	1	+119.005:37	7848.13892
43	1	+32.0000:5	7419.68509
44	0		8680.99764
45	0		10490.32195
46	1	+15.9932:17	4884.55633
47	0		6588.632
48	0		6475.1221
49	0		6547.59961
50	0		2376.40762
51	1	-287.183:65	7100.50199
52	1	+16.0135:46	11051.77262
53	0		9506.5565
54	0		9736.02589
55	0		5252.80038
56	0		4797.52601
57	0		11879.94601
58	0		6411.19724
59	1	-115.050:1	10849.59915
60	1	+14.0180:86	8765.6824
61	0		6921.67692
62	0		3063.62546
63	1	-75.0674:67	7312.61769
64	0		14993.35373
65	1	+13.9803:28	11764.09237
66	0		4009.98353
67	0		10050.42617
68	0		2849.58608
69	0		4495.32075
70	0		7222.77749
71	1	+15.9966:54	8934.57004
72	0		4161.26562
73	1	+485.147:2	9050.40771
74	0		5772.93735
75	1	Acetyl:1	3069.64705
76	0		6674.36781
77	1	+16.0085:1	11051.76762
78	0		6150.20496
79	0		5885.2166
80	0		6544.29628
81	0		5695.9991
82	0		5075.58595
83	0		10280.29648
84	1	-3.00890:1	8479.33394
85	0		10641.54338
86	0		9267.631
87	1	+16.0135:17	10003.25156
88	0		7092.6575
89	1	+14.9953:45	9674.84118
90	0		9915.07656
91	0		4981.64718
92	0		10908.41374
93	0		5316.88448
94	1	-189.164:66	7198.52069
95	1	Acetyl:1	2968.59937
96	1	+15.9974:13	7136.75244
97	0		6430.3533
98	1	-188.896:66	7198.78889
99	1	+16.1587:85	9752.18459
100	0		3499.9612
101	0		3427.78935
102	0		7270.67889
103	0		5539.898
104	1	Plus1Oxy:22	3874.97117
105	1	+28.0290:62	7708.59919
106	1	+15.9966:1	7136.75164
107	1	+27.9975:1	9096.93952
108	0		10007.43765
109	1	+14.0207:41	10555.56582
110	1	-188.128:66	7199.55739
111	1	+15.9998:2	9456.06754
112	0		9659.84588
113	1	+15.0026:1	7661.01885
114	0		9047.62774
115	0		8421.41205
116	0		9680.12057
117	0		7788.09047
118	1	+15.9959:1	6549.33678
119	0		4695.43683
120	1	+15.9966:12	7136.75164
121	1	-2.01660:10	6641.15716
122	0		10562.34554
123	0		3457.08432
124	1	+15.9998:49	11895.94581
125	1	+16.0024:87	10222.53236
126	0		2861.56226
127	0		7477.01494
128	1	+28.0335:62	7708.60369
129	1	-131.037:5	7270.68287
130	1	+15.9974:44	11051.75652
131	1	Dimethyl:62	7708.60109
132	0		8918.57344
133	0		3494.87178
134	1	-131.038:9	7387.68757
135	0		5692.0684
136	0		9674.37188
137	0		8578.34396
138	0		10030.04463
139	0		14459.61962
140	2	Acetyl:1,-157.052:5	7403.68464
141	1	-1.00220:47	9381.68157
142	1	-99.0542:1	10865.59505
143	0		11285.76709
144	2	Acetyl:1,-173.049:48	7387.68754
145	0		6564.40247
146	0		3373.68739
147	1	-2.01090:18	13104.75054
148	0		4054.21862
149	1	-115.046:1	6166.19914
150	0		2896.63192
151	1	+15.0075:7	10853.72278
152	0		2101.17551
153	0		3447.97752
154	0		4626.44754
155	1	+16.0085:5	10854.72378
156	0		6410.29907
157	0		7461.89508
158	1	+87.0343:24	10165.38262
159	0		4445.45716
160	0		7886.07058
161	0		9844.60633
162	1	-115.044:1	6166.20184
163	1	+15.9985:27	9361.77842
164	0		4650.64203
165	1	+15.9966:33	9361.77652
166	1	Plus1Oxy:32	6166.20026
167	0		4537.43307
168	1	-2.01740:39	7629.82478
169	0		16495.48488
170	0		5036.59078
171	0		7130.90468
172	1	+14.9909:45	11050.75002
173	0		11400.79403
174	0		7715.97496
175	0		6739.47855
176	1	+15.9939:82	10165.37933
177	0		7207.72438
178	1	-205.872:65	7181.81269
179	0		5954.12941
180	1	-2.00720:1	10329.08926
181	2	Acetyl:1,-177.081:17	7129.63949
182	0		2194.29087
183	0		2066.19591
184	0		5911.95418
185	0		6944.6686
186	1	+13.0161:40	10871.70213
187	1	+31.9954:1	7152.75044
188	0		2963.76061
189	1	+387.177:39	11050.75321
190	1	+379.219:1	10791.85091
191	0		6592.59908
192	1	+15.9966:1	7662.01285
193	0		2920.62319
194	1	-2.01920:24	5589.84492
195	1	-2.01660:74	9811.70038
196	1	Acetyl:1	3140.68416
197	2	Acetyl:1,+15.9985:53	6867.54772
198	0		6941.55914
199	1	+143.062:93	10725.51455
200	1	Acetyl:1	3647.96466
201	0		7836.28178
202	0		6646.46813
203	0		8011.11357
204	1	+14.9966:29	10221.52656
205	1	+15.9932:36	10003.23126
206	1	+16.0078:15	12190.36895
207	1	+14.0198:57	9971.28703
208	1	+29.9657:27	11780.07777
209	0		5864.96871
210	1	-2.00920:1	8419.40285
211	0		4698.45761
212	1	+15.9974:4	3443.78675
213	0		14687.67393
214	1	+15.0035:3	10853.71878
215	1	+16.0135:71	11895.95951
216	2	Acetyl:1,-10.0176:18	8043.10654
217	0		6452.49289
218	0		3891.26445
219	0		9987.23806
220	1	-3.00800:52	11423.99237
221	1	+379.643:1	12029.91421
222	1	+15.9993:1	10657.54268
223	1	+41.0078:90	11037.8048
224	1	-2.01660:31	5589.84752
225	1	-3.01210:43	11721.8458
226	1	+378.646:1	12028.91781
227	0		5576.87702
228	0		4500.47152
229	0		9148.63449
230	0		6174.37027
231	1	-100.057:1	10864.59185
232	0		7351.82008
233	0		4427.20401
234	0		3218.93012
235	0		11458.24041
236	0		15118.41693
237	1	+243.132:1	6003.78689
238	0		5898.9477
239	1	+13.0117:40	10871.69773
240	0		4784.46319
241	1	-103.067:62	6897.21532
242	0		4287.45158
243	0		15141.10766
244	1	-117.060:9	9228.89859
245	1	+16.0085:1	8437.42055
246	0		4853.38003
247	0		10526.53219
248	0		10847.70052
249	0		10365.44493
250	1	-3.02570:11	13103.73574
251	0		3990.17946
252	1	-117.025:1	6621.46725
253	1	+14.0169:51	12391.47807
254	0		8281.99499
255	0		3521.93884
256	0		8306.18728
257	0		4179.26832
258	0		5508.98022
259	0		8136.37034
260	1	+15.0045:16	10853.71978
261	0		8755.55033
262	0		2374.34435
263	0		5886.02141
264	1	+119.010:22	12933.64545
265	0		8143.30317
266	1	-18.0127:12	6570.6193
267	0		3608.90345
268	1	-4.02600:16	7602.77554
269	0		11761.39159
270	0		5625.84023
271	0		10990.65028
272	0		3815.14194
273	1	+15.9927:2	7238.77019
274	0		11658.07527
275	1	-1.81970:1	5590.04442
276	0		2549.52403
277	1	+47.9872:10	10035.22526
278	0		7875.29049
279	0		4332.37762
280	0		6361.29929
281	1	+27.9379:22	7634.73944
282	0		9402.04423
283	1	+276.115:64	8005.24852
284	0		4973.64862
285	0		6593.41662
286	0		12289.48512
287	0		9733.13205
288	1	+31.9983:48	11911.94431
289	0		10095.285
290	0		9603.02007
291	1	AmOxButa:33	9099.8723
292	0		8757.63972
293	1	-2.01660:10	5035.53594
294	0		9677.2696
295	2	Acetyl:1,-26.0079:7	16511.48755
296	1	-115.047:1	10849.60205
297	0		7012.36642
298	0		3130.72093
299	0		11750.11207
300	1	+44.1192:57	7724.68939
301	1	+485.149:2	9050.40911
302	1	-2.01740:34	11564.80364
303	2	Acetyl:1,-42.0061:3	10206.53443
304	1	+76.9609:33	11827.07297
305	1	+15.9993:1	7238.77679
306	1	+16.0070:1	8437.41905
307	1	-1.59950:22	11748.51257
308	0		8462.42824
309	1	-116.049:1	7402.67647
310	2	Acetyl:1,+458.124:47	9065.39458
311	0		4464.5416
312	1	+29.0151:49	12406.47627
313	0		4766.35377
314	1	+46.9858:13	10034.22386
315	0		2691.58702
316	1	-4.02830:14	7602.77324
317	0		10171.24103
318	1	-16.8938:1	5526.04178
319	2	Acetyl:1,-42.0093:24	10206.53123
320	1	-2.01090:1	7118.74414
321	1	Plus1Oxy:20	5091.58045
322	1	-2.01800:22	5332.70858
323	0		9214.91821
